T d154 d184 d214 d244
d 150 180 210 240
290 1.203309315E+00 1.201416682E+00 1.199992603E+00 1.199140433E+00
295 1.202536577E+00 1.200825935E+00 1.199440101E+00 1.198349429E+00
300 1.201849516E+00 1.200221913E+00 1.198907608E+00 1.197814826E+00
305 1.200118215E+00 1.198552809E+00 1.197214286E+00 1.196087378E+00
310 1.195336723E+00 1.193719453E+00 1.192379188E+00 1.191116482E+00
315 1.182227413E+00 1.180551355E+00 1.179269414E+00 1.177891232E+00
320 1.150695839E+00 1.149083264E+00 1.147951525E+00 1.146829609E+00
325 1.084889109E+00 1.083628781E+00 1.083433209E+00 1.083030663E+00
330 1.017366230E+00 1.016011274E+00 1.015119868E+00 1.014531544E+00
335 1.018629164E+00 1.017163509E+00 1.016160729E+00 1.015498424E+00
340 1.022363685E+00 1.020578180E+00 1.019303063E+00 1.018446251E+00
