T d154 d184 d214 d244
d 150 180 210 240
290 1.199009142E+00 1.196026265E+00 1.193396631E+00 1.191464727E+00
295 1.198735437E+00 1.196006700E+00 1.193512715E+00 1.191381206E+00
300 1.198209001E+00 1.195516001E+00 1.193077631E+00 1.190884783E+00
305 1.195833158E+00 1.192852018E+00 1.190170629E+00 1.187705477E+00
310 1.188443255E+00 1.184454062E+00 1.180906305E+00 1.177696473E+00
315 1.168060102E+00 1.161562834E+00 1.155995639E+00 1.151061130E+00
320 1.119935145E+00 1.108275062E+00 1.098502196E+00 1.090607940E+00
325 1.026137798E+00 1.014279743E+00 1.012980044E+00 1.011984781E+00
330 1.016593927E+00 1.015065112E+00 1.013917762E+00 1.013004784E+00
335 1.019353907E+00 1.017972597E+00 1.016880322E+00 1.015969280E+00
340 1.025068491E+00 1.023718819E+00 1.022576335E+00 1.021564531E+00
