Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
1.000000E+10 1.267879223E+00 1.224740672E+00 4.313855100E-02 1.250442517E+00 1.211936237E+00 3.850628000E-02 1.743670600E-02 1.280443500E-02
1.468000E+10 1.267934515E+00 1.224849980E+00 4.308453500E-02 1.255020523E+00 1.215769956E+00 3.925056700E-02 1.291399200E-02 9.080024000E-03
2.154000E+10 1.268015195E+00 1.225008528E+00 4.300666700E-02 1.258543134E+00 1.218620698E+00 3.992243600E-02 9.472061000E-03 6.387830000E-03
3.162000E+10 1.268132629E+00 1.225237358E+00 4.289527100E-02 1.261261287E+00 1.220774137E+00 4.048715000E-02 6.871342000E-03 4.463221000E-03
4.642000E+10 1.268302960E+00 1.225565152E+00 4.273780800E-02 1.263371701E+00 1.222463504E+00 4.090819700E-02 4.931259000E-03 3.101648000E-03
6.813000E+10 1.268548715E+00 1.226029877E+00 4.251883800E-02 1.265041830E+00 1.223882390E+00 4.115944000E-02 3.506885000E-03 2.147487000E-03
1.000000E+11 1.268900696E+00 1.226679199E+00 4.222149700E-02 1.266422638E+00 1.225194953E+00 4.122768500E-02 2.478058000E-03 1.484246000E-03
1.468000E+11 1.269399700E+00 1.227568988E+00 4.183071200E-02 1.267653897E+00 1.226542459E+00 4.111143800E-02 1.745803000E-03 1.026529000E-03
2.154000E+11 1.270097492E+00 1.228757820E+00 4.133967200E-02 1.268866471E+00 1.228045101E+00 4.082137000E-02 1.231021000E-03 7.127190000E-04
3.162000E+11 1.271055915E+00 1.230305838E+00 4.075007700E-02 1.270183210E+00 1.229796849E+00 4.038636100E-02 8.727050000E-04 5.089890000E-04
4.642000E+11 1.272343097E+00 1.232225250E+00 4.011784700E-02 1.271717850E+00 1.231865103E+00 3.985274700E-02 6.252470000E-04 3.601470000E-04
6.813000E+11 1.274026152E+00 1.234529520E+00 3.949663200E-02 1.273570791E+00 1.234269443E+00 3.930134800E-02 4.553610000E-04 2.600770000E-04
1.000000E+12 1.276161177E+00 1.237199413E+00 3.896176400E-02 1.275822062E+00 1.237005335E+00 3.881672700E-02 3.391150000E-04 1.940780000E-04
1.468000E+12 1.278782862E+00 1.240182277E+00 3.860058500E-02 1.278523386E+00 1.240033866E+00 3.848952000E-02 2.594760000E-04 1.484110000E-04
2.154000E+12 1.281896877E+00 1.243440725E+00 3.845615200E-02 1.281692493E+00 1.243321599E+00 3.837089400E-02 2.043840000E-04 1.191260000E-04
3.162000E+12 1.285478455E+00 1.246942835E+00 3.853562000E-02 1.285313023E+00 1.246844805E+00 3.846821800E-02 1.654320000E-04 9.803000000E-05
4.642000E+12 1.289479689E+00 1.250670583E+00 3.880910600E-02 1.289342802E+00 1.250588223E+00 3.875457900E-02 1.368870000E-04 8.236000000E-05
6.813000E+12 1.293844349E+00 1.254640213E+00 3.920413600E-02 1.293729342E+00 1.254569706E+00 3.915963600E-02 1.150070000E-04 7.050700000E-05
1.000000E+13 1.298522641E+00 1.258864093E+00 3.965854800E-02 1.298425181E+00 1.258803186E+00 3.962199500E-02 9.746000000E-05 6.090700000E-05
