Ew Nt
4.4446930E-1 1.2185661E+15
4.4176503E-1 9.6908786E+14
4.3906073E-1 7.1440254E+14
4.3635644E-1 5.1151710E+14
4.3365215E-1 3.8350621E+14
4.3094786E-1 3.2398968E+14
4.2824358E-1 3.1422756E+14
4.2553929E-1 3.3473408E+14
4.2283500E-1 3.6792615E+14
4.2013072E-1 3.9781149E+14
4.1742643E-1 4.1140351E+14
4.1472214E-1 4.0165109E+14
4.1201786E-1 3.6963324E+14
4.0931357E-1 3.2418908E+14
4.0660928E-1 2.7817632E+14
4.0390499E-1 2.4278906E+14
4.0120071E-1 2.2351954E+14
3.9849642E-1 2.2017301E+14
3.9579214E-1 2.2926901E+14
3.9308785E-1 2.4522478E+14
3.9038356E-1 2.5979711E+14
3.8767927E-1 2.6331362E+14
3.8497499E-1 2.5009916E+14
3.8227070E-1 2.2435689E+14
3.7956641E-1 1.9938809E+14
3.7686213E-1 1.8847369E+14
3.7415784E-1 1.9508912E+14
3.7145355E-1 2.1201689E+14
3.6874927E-1 2.3007060E+14
3.6604498E-1 2.4737891E+14
3.6334069E-1 2.7044072E+14
3.6063640E-1 3.0728293E+14
3.5793212E-1 3.6044067E+14
3.5522783E-1 4.2619124E+14
3.5252354E-1 4.9950000E+14
3.4981926E-1 5.7911745E+14
3.4711497E-1 6.6839075E+14
3.4441068E-1 7.7232870E+14
3.4170640E-1 8.9471449E+14
3.3900211E-1 1.0377218E+15
3.3629782E-1 1.2030793E+15
3.3359353E-1 1.3925612E+15
3.3088925E-1 1.6071978E+15
3.2818496E-1 1.8463955E+15
3.2548067E-1 2.1080741E+15
3.2277639E-1 2.3895535E+15
3.2007210E-1 2.6880905E+15
3.1736781E-1 3.0003462E+15
3.1466352E-1 3.3211945E+15
3.1195924E-1 3.6430053E+15
3.0925495E-1 3.9561446E+15
3.0655066E-1 4.2504288E+15
3.0384638E-1 4.5165595E+15
3.0114209E-1 4.7468641E+15
2.9843780E-1 4.9353131E+15
2.9573352E-1 5.0770086E+15
2.9302923E-1 5.1668543E+15
2.9032494E-1 5.1963890E+15
2.8762066E-1 5.1477651E+15
2.8491637E-1 4.9857059E+15
2.8221208E-1 4.6525108E+15
2.7950779E-1 4.0755094E+15
2.7680351E-1 3.1944140E+15
2.7409922E-1 2.0027901E+15
2.7139493E-1 1.3177701E+15
