Ew Nt
4.4417891E-1 1.9883169E+13
4.4147641E-1 -7.9501356E+13
4.3877389E-1 -1.0118210E+14
4.3607136E-1 -3.2122670E+13
4.3336883E-1 8.6757802E+13
4.3066632E-1 1.9696417E+14
4.2796379E-1 2.6039248E+14
4.2526128E-1 2.7189385E+14
4.2255875E-1 2.4758722E+14
4.1985624E-1 2.0745741E+14
4.1715371E-1 1.6630785E+14
4.1445119E-1 1.3318648E+14
4.1174868E-1 1.1277100E+14
4.0904616E-1 1.0559025E+14
4.0634363E-1 1.0834066E+14
4.0364111E-1 1.1538167E+14
4.0093860E-1 1.2057822E+14
3.9823607E-1 1.1885174E+14
3.9553355E-1 1.0792304E+14
3.9283103E-1 9.0116794E+13
3.9012851E-1 7.2508474E+13
3.8742599E-1 6.3877693E+13
3.8472347E-1 6.9498254E+13
3.8202095E-1 8.7355008E+13
3.7931843E-1 1.0916040E+14
3.7661591E-1 1.2607736E+14
3.7391339E-1 1.3490260E+14
3.7121087E-1 1.3953591E+14
3.6850835E-1 1.4653958E+14
3.6580583E-1 1.5913630E+14
3.6310331E-1 1.7522151E+14
3.6040079E-1 1.9038292E+14
3.5769827E-1 2.0191770E+14
3.5499575E-1 2.1003149E+14
3.5229323E-1 2.1651770E+14
3.4959071E-1 2.2357279E+14
3.4688819E-1 2.3383139E+14
3.4418567E-1 2.5045197E+14
3.4148315E-1 2.7629162E+14
3.3878063E-1 3.1290050E+14
3.3607811E-1 3.6053129E+14
3.3337559E-1 4.1915255E+14
3.3067307E-1 4.8939161E+14
3.2797055E-1 5.7263960E+14
3.2526803E-1 6.7056001E+14
3.2256551E-1 7.8468198E+14
3.1986299E-1 9.1638379E+14
3.1716047E-1 1.0670222E+15
3.1445795E-1 1.2378962E+15
3.1175543E-1 1.4300520E+15
3.0905291E-1 1.6441195E+15
3.0635039E-1 1.8802209E+15
3.0364787E-1 2.1377628E+15
3.0094535E-1 2.4150280E+15
2.9824283E-1 2.7086719E+15
2.9554031E-1 3.0130855E+15
2.9283779E-1 3.3189695E+15
2.9013527E-1 3.6097512E+15
2.8743275E-1 3.8546546E+15
2.8473022E-1 3.9996203E+15
2.8202770E-1 3.9624303E+15
2.7932518E-1 3.6434074E+15
2.7662266E-1 2.9603328E+15
2.7392014E-1 1.8999753E+15
2.7121762E-1 1.2654387E+15
