x N
7.2971944E+4 5.5957932E+11
7.2375181E+4 5.8702270E+11
7.1829931E+4 5.8607909E+11
7.1221730E+4 5.6900850E+11
7.0632414E+4 5.9766705E+11
7.0072207E+4 5.8239851E+11
6.9442488E+4 5.7006076E+11
6.8846410E+4 5.8405886E+11
6.8235286E+4 5.7504474E+11
6.7609303E+4 5.7683261E+11
6.6990800E+4 5.8598118E+11
6.6372873E+4 5.7073079E+11
6.5709064E+4 5.6872010E+11
6.5074347E+4 5.8196650E+11
6.4427313E+4 5.8311110E+11
6.3782409E+4 5.8262402E+11
6.3121030E+4 5.7087266E+11
6.2435180E+4 5.9143056E+11
6.1807209E+4 5.9813667E+11
6.1121671E+4 5.8583305E+11
6.0451878E+4 5.9952557E+11
5.9782452E+4 5.8506191E+11
5.9063607E+4 5.8807259E+11
5.8385538E+4 6.0518091E+11
5.7689736E+4 6.0868227E+11
5.7003419E+4 6.0808358E+11
5.6289141E+4 6.0412830E+11
5.5576130E+4 6.1544508E+11
5.4870197E+4 6.3771309E+11
5.4189345E+4 6.4961133E+11
5.3491171E+4 6.4613161E+11
5.2784915E+4 6.5787403E+11
5.2093657E+4 6.8708227E+11
5.1429210E+4 7.0629548E+11
5.0757353E+4 7.4448740E+11
5.0145528E+4 8.0011713E+11
4.9547804E+4 8.4697765E+11
4.8989412E+4 8.9631043E+11
4.8442559E+4 9.1894989E+11
4.7899136E+4 9.1657924E+11
4.7336805E+4 9.0631053E+11
