N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.016258169E+00 1.014560331E+00 1.013296561E+00 1.012286594E+00
1.600000000E+01 1.250856849E+00 1.247947458E+00 1.245162206E+00 1.242519847E+00
1.700000000E+01 1.285500265E+00 1.283135634E+00 1.279619024E+00 1.278287321E+00
1.549996187E+01 1.212819840E+00 1.205824656E+00 1.201060870E+00 1.195917620E+00
1.649996187E+01 1.269110832E+00 1.267429816E+00 1.265671649E+00 1.264023498E+00
1.674996808E+01 1.278276844E+00 1.274876628E+00 1.273309277E+00 1.271975569E+00
1.624993176E+01 1.260833522E+00 1.258543134E+00 1.256716720E+00 1.254826616E+00
1.574996808E+01 1.237031572E+00 1.232903045E+00 1.229418040E+00 1.226853874E+00
1.524993176E+01 1.153779749E+00 1.140516213E+00 1.128595577E+00 1.117370263E+00
