N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.134347327E+00 1.139191286E+00 1.141794418E+00 1.141606223E+00
1.600000000E+01 1.267514304E+00 1.266764266E+00 1.266193813E+00 1.265738349E+00
1.700000000E+01 1.339659288E+00 1.339225759E+00 1.337656981E+00 1.338168715E+00
1.549996187E+01 1.235202887E+00 1.233857070E+00 1.234484321E+00 1.234397116E+00
1.649996187E+01 1.298263312E+00 1.298199543E+00 1.298200033E+00 1.298273268E+00
1.674996808E+01 1.318348016E+00 1.316617183E+00 1.316858432E+00 1.317252752E+00
1.624993176E+01 1.282211952E+00 1.281692493E+00 1.281758636E+00 1.281722807E+00
1.574996808E+01 1.252662947E+00 1.251574226E+00 1.251128771E+00 1.251505174E+00
1.524993176E+01 1.205548745E+00 1.206043356E+00 1.206611889E+00 1.206641775E+00
