N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.016474453E+00 1.014725445E+00 1.013426036E+00 1.012388357E+00
1.600000000E+01 1.252733568E+00 1.249740713E+00 1.246924253E+00 1.244289477E+00
1.700000000E+01 1.292663193E+00 1.290554070E+00 1.287292077E+00 1.286233368E+00
1.549996187E+01 1.213662326E+00 1.206754947E+00 1.202142778E+00 1.197206016E+00
1.649996187E+01 1.273139472E+00 1.271400759E+00 1.269644124E+00 1.268033583E+00
1.674996808E+01 1.283741892E+00 1.280402282E+00 1.278946169E+00 1.277751737E+00
1.624993176E+01 1.263653982E+00 1.261261287E+00 1.259393532E+00 1.257500862E+00
1.574996808E+01 1.238249218E+00 1.234094521E+00 1.230633754E+00 1.228131980E+00
1.524993176E+01 1.154601633E+00 1.141695866E+00 1.130251278E+00 1.119616886E+00
