N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.015960341E+00 1.014332633E+00 1.013116451E+00 1.012141960E+00
1.600000000E+01 1.248378659E+00 1.245570677E+00 1.242836767E+00 1.240208629E+00
1.700000000E+01 1.276605860E+00 1.273820635E+00 1.269915582E+00 1.268187780E+00
1.549996187E+01 1.211784951E+00 1.204766245E+00 1.199921188E+00 1.194650760E+00
1.649996187E+01 1.264109010E+00 1.262417676E+00 1.260602674E+00 1.258871949E+00
1.674996808E+01 1.271557972E+00 1.267981577E+00 1.266200808E+00 1.264637079E+00
1.624993176E+01 1.257226774E+00 1.255020523E+00 1.253224560E+00 1.251332184E+00
1.574996808E+01 1.235409302E+00 1.231345994E+00 1.227875563E+00 1.225289386E+00
1.524993176E+01 1.153060862E+00 1.139573717E+00 1.127338412E+00 1.115709646E+00
