fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
00S1 6:54 287.2 40.37 1.000E+000 3.109E+000 1.883E-005 2.377E+004 2.761E+000 1.060E-008 1.410E-005 8.508E-002 1.410E-005 3.668E-007 3.058E-001 4.700E-002 7.788E-006 2.196E-003 
00S2 7:11 290.1 39.97 1.000E+000 4.236E+000 1.957E-005 2.182E+004 2.736E+000 1.228E-008 1.444E-005 8.073E-002 1.443E-005 3.525E-007 3.026E-001 4.430E-002 7.940E-006 3.880E-003 
00S3 7:33 292.6 39.62 1.000E+000 4.341E+000 1.812E-005 2.022E+004 2.724E+000 1.363E-008 1.463E-005 7.616E-002 1.462E-005 3.333E-007 2.992E-001 4.160E-002 7.992E-006 1.714E-003 
00S4 7:48 295.3 39.26 1.000E+000 4.428E+000 1.673E-005 1.856E+004 2.697E+000 1.560E-008 1.446E-005 7.073E-002 1.446E-005 3.019E-007 2.953E-001 3.840E-002 7.841E-006 2.824E-003 
00S5 8:8 298.2 38.88 1.000E+000 4.434E+000 1.805E-005 1.687E+004 2.682E+000 1.747E-008 1.452E-005 6.524E-002 1.451E-005 2.758E-007 2.913E-001 3.520E-002 7.813E-006 1.292E-003 
00S6 8:26 300.7 38.56 1.000E+000 4.518E+000 1.774E-005 1.548E+004 2.665E+000 1.934E-008 1.461E-005 6.099E-002 1.460E-005 2.566E-007 2.882E-001 3.270E-002 7.824E-006 4.191E-003 
00S7 8:45 303.3 38.23 1.000E+000 5.417E+000 1.870E-005 1.410E+004 2.644E+000 2.148E-008 1.419E-005 5.524E-002 1.418E-005 2.225E-007 2.842E-001 2.940E-002 7.544E-006 8.942E-004 
00S8 9:9 306 37.89 1.000E+000 3.556E+000 1.537E-005 1.275E+004 2.658E+000 2.251E-008 1.409E-005 4.942E-002 1.408E-005 1.949E-007 2.801E-001 2.610E-002 7.439E-006 1.107E-002 
00S9 9:28 308.5 37.58 1.000E+000 3.523E+000 1.665E-005 1.157E+004 2.635E+000 2.504E-008 1.433E-005 4.651E-002 1.432E-005 1.851E-007 2.780E-001 2.450E-002 7.525E-006 1.424E-003 
0S10 10:35 311.1 37.27 1.000E+000 3.177E+000 1.529E-005 1.041E+004 2.639E+000 2.654E-008 1.495E-005 4.358E-002 1.494E-005 1.796E-007 2.759E-001 2.290E-002 7.809E-006 1.565E-003 
0S11 10:51 313.9 36.94 1.000E+000 3.724E+000 1.651E-005 9.246E+003 2.615E+000 2.975E-008 1.465E-005 3.930E-002 1.463E-005 1.570E-007 2.730E-001 2.050E-002 7.620E-006 2.370E-003 
0S12 11:37 317.1 36.56 1.000E+000 3.064E+000 1.567E-005 8.015E+003 2.611E+000 3.231E-008 1.433E-005 3.412E-002 1.432E-005 1.317E-007 2.695E-001 1.770E-002 7.396E-006 7.180E-004 
0S13 11:53 319.1 36.33 1.000E+000 3.117E+000 1.650E-005 7.302E+003 2.602E+000 3.420E-008 1.459E-005 3.211E-002 1.457E-005 1.255E-007 2.681E-001 1.660E-002 7.514E-006 2.194E-003 
0S14 12:12 321.2 36.1 1.000E+000 3.419E+000 1.455E-005 6.598E+003 2.594E+000 3.649E-008 1.481E-005 3.010E-002 1.479E-005 1.187E-007 2.667E-001 1.550E-002 7.608E-006 5.918E-004 
0S15 12:30 324 35.78 1.000E+000 3.816E+000 1.723E-005 5.734E+003 2.570E+000 4.023E-008 1.464E-005 2.691E-002 1.461E-005 1.041E-007 2.646E-001 1.380E-002 7.486E-006 1.407E-003 
0S16 12:51 326.4 35.52 1.000E+000 3.195E+000 1.501E-005 5.059E+003 2.579E+000 4.183E-008 1.482E-005 2.445E-002 1.480E-005 9.518E-008 2.630E-001 1.250E-002 7.554E-006 7.179E-004 
0S17 13:11 329.1 35.23 1.000E+000 2.956E+000 1.686E-005 4.373E+003 2.551E+000 4.626E-008 1.443E-005 2.162E-002 1.440E-005 8.131E-008 2.612E-001 1.100E-002 7.325E-006 6.421E-004 
0S18 13:33 332.6 34.86 1.000E+000 2.854E+000 1.629E-005 3.600E+003 2.541E+000 5.059E-008 1.463E-005 1.890E-002 1.460E-005 7.161E-008 2.595E-001 9.600E-003 7.382E-006 7.848E-004 
