T nFsrh nFBsrh dnsrh nF nFB dn
290 1.145690814E+00 1.140653492E+0 5.037322000E-03 1.145690814E+00 1.140653492E+0 5.037322000E-03
295 1.138711474E+00 1.128332588E+0 1.037888600E-02 1.138711474E+00 1.128332588E+0 1.037888600E-02
300 1.118387839E+00 1.114784769E+0 3.603070000E-03 1.118387839E+00 1.114784769E+0 3.603070000E-03
305 1.102697132E+00 1.100722387E+0 1.974745000E-03 1.102697132E+00 1.100722387E+0 1.974745000E-03
310 1.076537152E+00 1.086859745E+0 -1.032259300E-02 1.076537152E+00 1.086859745E+0 -1.032259300E-02
315 1.045063253E+00 1.073795081E+0 -2.873182800E-02 1.045063253E+00 1.073795081E+0 -2.873182800E-02
320 1.008267751E+00 1.061941484E+0 -5.367373300E-02 1.008267751E+00 1.061941484E+0 -5.367373300E-02
325 1.007238392E+00 1.051515201E+0 -4.427680900E-02 1.007238392E+00 1.051515201E+0 -4.427680900E-02
330 1.007994636E+00 1.042566083E+0 -3.457144700E-02 1.007994636E+00 1.042566083E+0 -3.457144700E-02
335 1.009949856E+00 1.035026690E+0 -2.507683400E-02 1.009949856E+00 1.035026690E+0 -2.507683400E-02
340 1.016764322E+00 1.028761138E+0 -1.199681600E-02 1.016764322E+00 1.028761138E+0 -1.199681600E-02
