T nFsrh nFBsrh dnsrh nF nFB dn
290 1.193194565E+00 1.338648124E+0 -1.454535590E-01 1.193194565E+00 1.338648124E+0 -1.454535590E-01
295 1.191383576E+00 1.285498351E+0 -9.411477500E-02 1.191383576E+00 1.285498351E+0 -9.411477500E-02
300 1.199934519E+00 1.241642197E+0 -4.170767800E-02 1.199934519E+00 1.241642197E+0 -4.170767800E-02
305 1.208328440E+00 1.205356828E+0 2.971612000E-03 1.208328440E+00 1.205356828E+0 2.971612000E-03
310 1.206614317E+00 1.175240298E+0 3.137401900E-02 1.206614317E+00 1.175240298E+0 3.137401900E-02
315 1.209145404E+00 1.150156931E+0 5.898847300E-02 1.209145404E+00 1.150156931E+0 5.898847300E-02
320 1.213870943E+00 1.129188765E+0 8.468217800E-02 1.213870943E+00 1.129188765E+0 8.468217800E-02
325 1.219489339E+00 1.111594208E+0 1.078951310E-01 1.219489339E+00 1.111594208E+0 1.078951310E-01
330 1.225952191E+00 1.096773736E+0 1.291784550E-01 1.225952191E+00 1.096773736E+0 1.291784550E-01
335 1.231558767E+00 1.084241915E+0 1.473168520E-01 1.231558767E+00 1.084241915E+0 1.473168520E-01
340 1.236047471E+00 1.073604833E+0 1.624426380E-01 1.236047471E+00 1.073604833E+0 1.624426380E-01
