fname time Tem kT_1 Voc Isc Pm Vm Im FF rmsre 
00L1 47468291.832 339.97 34.104 4.379380339E-02 1.912918960E-04 2.666979518E-06 2.197251787E-02 9.586439384E-05 3.183540977E-01 0.000000000E+00 
00L2 47493430.662 339.8 34.121 4.395366382E-02 1.921868842E-04 2.693190295E-06 2.205838586E-02 9.598157648E-05 3.188219493E-01 0.000000000E+00 
00L3 47514451.111 339.74 34.127 4.415136839E-02 1.921380706E-04 -4.918750031E-08 2.211676361E-02 9.616041339E-05 -5.798252966E-03 0.000000000E+00 
00L4 47535441.628 339.73 34.128 4.424026860E-02 1.925759232E-04 2.707382406E-06 2.210858422E-02 9.632957251E-05 3.177824131E-01 0.000000000E+00 
00L5 47556445.965 339.75 34.126 4.414375895E-02 1.925835591E-04 2.729605145E-06 2.212203576E-02 9.691383923E-05 3.210785609E-01 0.000000000E+00 
00L6 47577445.472 339.78 34.123 4.436789021E-02 1.938683135E-04 2.733234152E-06 2.210079930E-02 9.755848445E-05 3.177614647E-01 0.000000000E+00 
00L7 47598444.293 339.81 34.12 4.464861172E-02 1.940943475E-04 -1.448451206E-07 2.237927022E-02 9.686804798E-05 -1.671410100E-02 0.000000000E+00 
00L8 47619445.19 339.85 34.116 4.461187584E-02 1.946823215E-04 -1.067828373E-07 2.235199156E-02 9.814577508E-05 -1.229488455E-02 0.000000000E+00 
00L9 47640447.772 339.89 34.112 4.475560172E-02 1.946424903E-04 -1.091228373E-07 2.238144121E-02 9.798078655E-05 -1.252652464E-02 0.000000000E+00 
0L10 47661446.254 339.92 34.109 4.477381281E-02 1.953949379E-04 -1.130745043E-07 2.237048794E-02 9.843776190E-05 -1.292490338E-02 0.000000000E+00 
0L11 47682437.338 339.96 34.105 4.488154433E-02 1.958705376E-04 -1.091796337E-07 2.243604128E-02 9.883878464E-05 -1.241951755E-02 0.000000000E+00 
0L12 47703439.302 339.99 34.102 4.522681433E-02 1.966213911E-04 -1.798010792E-07 2.260713565E-02 9.865615064E-05 -2.021927278E-02 0.000000000E+00 
0L13 47724438.761 340 34.101 4.519809090E-02 1.969562430E-04 -2.000069364E-07 2.270125593E-02 9.911904653E-05 -2.246752403E-02 0.000000000E+00 
0L14 47745439.588 340.02 34.099 4.534270968E-02 1.973107735E-04 2.879633383E-06 2.261851180E-02 9.881682491E-05 3.218688368E-01 0.000000000E+00 
0L15 47766440.273 340.03 34.098 4.530140234E-02 1.970051086E-04 -2.063676193E-07 2.276899961E-02 9.922834266E-05 -2.312343876E-02 0.000000000E+00 
