N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -7.563035700E-02 -7.215594500E-02 -7.127892700E-02 -7.261160200E-02
1.600000000E+01 2.984168800E-02 2.984791700E-02 2.941619300E-02 2.918412500E-02
1.700000000E+01 6.152487900E-02 6.142260800E-02 6.026825900E-02 6.079238300E-02
1.549996187E+01 1.548322000E-02 1.501198800E-02 1.579557600E-02 1.621604000E-02
1.649996187E+01 4.805196900E-02 4.887558000E-02 4.895437400E-02 4.908183200E-02
1.674996808E+01 5.762222800E-02 5.639894900E-02 5.711324800E-02 5.709186800E-02
1.624993176E+01 3.787814700E-02 3.807980900E-02 3.814530400E-02 3.772556300E-02
1.574996808E+01 2.468049800E-02 2.440665800E-02 2.416016000E-02 2.480460600E-02
1.524993176E+01 -1.024941300E-02 -9.457189000E-03 -8.715541000E-03 -8.644052000E-03
