N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -1.466494420E-01 -1.394312300E-01 -1.322069010E-01 -1.248840160E-01
1.600000000E+01 2.823121000E-02 2.814940100E-02 2.756230600E-02 2.713597900E-02
1.700000000E+01 6.099408800E-02 6.190392800E-02 6.189683900E-02 6.297893400E-02
1.549996187E+01 -1.663934500E-02 -2.400178000E-02 -2.938794900E-02 -3.451199400E-02
1.649996187E+01 5.021464100E-02 5.264895300E-02 5.406851800E-02 5.533530300E-02
1.674996808E+01 5.930786500E-02 5.978077500E-02 6.193111900E-02 6.309280000E-02
1.624993176E+01 3.915512900E-02 4.025097500E-02 4.109166900E-02 4.136472100E-02
1.574996808E+01 1.547535000E-02 1.313005200E-02 1.098547700E-02 1.045931700E-02
1.524993176E+01 -1.110221110E-01 -1.274722240E-01 -1.428539980E-01 -1.565637750E-01
