N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.026940830E+00 1.024051984E+00 1.021766531E+00 1.020029271E+00
1.600000000E+01 1.260288250E+00 1.258959187E+00 1.256502330E+00 1.257220524E+00
1.700000000E+01 1.346361574E+00 1.345261511E+00 1.344107742E+00 1.344089606E+00
1.549996187E+01 1.097201862E+00 1.100105706E+00 1.105763845E+00 1.110296773E+00
1.649996187E+01 1.304630120E+00 1.304183940E+00 1.303303151E+00 1.302773791E+00
1.674996808E+01 1.325393518E+00 1.323352443E+00 1.323118678E+00 1.322496734E+00
1.624993176E+01 1.285481485E+00 1.284218967E+00 1.283193850E+00 1.282255720E+00
1.574996808E+01 1.212937181E+00 1.212466617E+00 1.212743358E+00 1.213912330E+00
1.524993176E+01 1.015158992E+00 1.013785195E+00 1.012810231E+00 1.012126641E+00
