N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.021083563E+00 1.018950383E+00 1.017344890E+00 1.016171653E+00
1.600000000E+01 1.264584885E+00 1.263133785E+00 1.261991037E+00 1.261229695E+00
1.700000000E+01 1.342490824E+00 1.341686566E+00 1.340027989E+00 1.339778510E+00
1.549996187E+01 1.162522586E+00 1.162942360E+00 1.165921434E+00 1.168092592E+00
1.649996187E+01 1.301780528E+00 1.301380221E+00 1.300420500E+00 1.300114141E+00
1.674996808E+01 1.321829033E+00 1.319668932E+00 1.319218147E+00 1.318837604E+00
1.624993176E+01 1.284548995E+00 1.283341344E+00 1.282352898E+00 1.281628348E+00
1.574996808E+01 1.233186613E+00 1.232006987E+00 1.231487918E+00 1.231958992E+00
1.524993176E+01 1.014675424E+00 1.013446434E+00 1.012605237E+00 1.012025306E+00
