T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.246092703E+00 1.219575149E+00 2.651755400E-02 1.245988153E+00 1.219474996E+00 2.651315700E-02 1.045500000E-04 1.001530000E-04
295 1.246392065E+00 1.219715728E+00 2.667633700E-02 1.246300839E+00 1.219625473E+00 2.667536600E-02 9.122600000E-05 9.025500000E-05
300 1.247319348E+00 1.220877686E+00 2.644166200E-02 1.247238785E+00 1.220793478E+00 2.644530700E-02 8.056300000E-05 8.420800000E-05
305 1.248506660E+00 1.222561905E+00 2.594475500E-02 1.248433691E+00 1.222482751E+00 2.595094000E-02 7.296900000E-05 7.915400000E-05
310 1.248776734E+00 1.224372087E+00 2.440464700E-02 1.248708599E+00 1.224294655E+00 2.441394400E-02 6.813500000E-05 7.743200000E-05
315 1.248530265E+00 1.226200539E+00 2.232972600E-02 1.248464469E+00 1.226122991E+00 2.234147800E-02 6.579600000E-05 7.754800000E-05
320 1.245926553E+00 1.227736222E+00 1.819033100E-02 1.245861801E+00 1.227654255E+00 1.820754600E-02 6.475200000E-05 8.196700000E-05
325 1.238733195E+00 1.229456364E+00 9.276831000E-03 1.238670168E+00 1.229367031E+00 9.303137000E-03 6.302700000E-05 8.933300000E-05
330 1.223369264E+00 1.229369182E+00 -5.999918000E-03 1.223312214E+00 1.229270059E+00 -5.957845000E-03 5.705000000E-05 9.912300000E-05
335 1.192742233E+00 1.227040349E+00 -3.429811600E-02 1.192702032E+00 1.226928590E+00 -3.422655800E-02 4.020100000E-05 1.117590000E-04
340 1.142594902E+00 1.220111093E+00 -7.751619100E-02 1.142589617E+00 1.219986431E+00 -7.739681400E-02 5.285000000E-06 1.246620000E-04
