0.0094  1.9575E-0006
0.0194  4.2166E-0006
0.0294  6.3136E-0006
0.0394  8.7864E-0006
0.0495  1.1516E-0005
0.0606  1.4869E-0005
0.0695  1.7857E-0005
0.0795  2.1576E-0005
0.0896  2.5740E-0005
0.0996  3.0428E-0005
0.1098  3.5611E-0005
0.1197  4.1566E-0005
0.1297  4.8292E-0005
0.1397  5.5809E-0005
0.1497  6.4422E-0005
0.1595  7.4070E-0005
0.1698  8.5427E-0005
0.1798  9.8090E-0005
0.1897  1.1236E-0004
0.1997  1.2995E-0004
0.2097  1.4754E-0004
0.2198  1.6925E-0004
0.2297  1.9357E-0004
0.2397  2.2111E-0004
0.2508  2.5638E-0004
0.2598  2.8824E-0004
0.2697  3.2824E-0004
0.2797  3.7337E-0004
0.2898  4.2452E-0004
0.3008  4.8784E-0004
0.3099  5.5015E-0004
0.3200  6.2653E-0004
0.3301  7.1397E-0004
0.3403  8.1246E-0004
0.3504  9.2603E-0004
0.3604  1.0557E-0003
0.3704  1.2074E-0003
0.3805  1.3813E-0003
0.3904  1.5813E-0003
0.4004  1.8145E-0003
0.4114  2.1210E-0003
0.4203  2.4054E-0003
0.4301  2.7723E-0003
0.4397  3.1984E-0003
0.4494  3.6878E-0003
0.4591  4.2547E-0003
0.4686  4.8915E-0003
0.4782  5.6279E-0003
0.4890  6.4736E-0003
0.4994  7.6080E-0003
0.5084  8.6030E-0003
0.5176  9.7174E-0003
0.5268  1.0921E-0002
0.5357  1.2215E-0002
0.5469  1.3956E-0002
0.5580  1.5797E-0002
0.5676  1.7568E-0002
0.5774  1.9379E-0002
