T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.312073715E+00 1.243045428E+00 6.902828700E-02 1.296939029E+00 1.241318620E+00 5.562040900E-02 1.513468600E-02 1.726808000E-03
295 1.311798046E+00 1.245873984E+00 6.592406200E-02 1.298207680E+00 1.244137360E+00 5.407032000E-02 1.359036600E-02 1.736624000E-03
300 1.312561022E+00 1.247914121E+00 6.464690100E-02 1.300323601E+00 1.245339275E+00 5.498432600E-02 1.223742100E-02 2.574846000E-03
305 1.314477375E+00 1.251144103E+00 6.333327200E-02 1.303414778E+00 1.248169320E+00 5.524545800E-02 1.106259700E-02 2.974783000E-03
310 1.317089218E+00 1.251979338E+00 6.510988000E-02 1.306871558E+00 1.248425287E+00 5.844627100E-02 1.021766000E-02 3.554051000E-03
315 1.320509284E+00 1.255998537E+00 6.451074700E-02 1.310762167E+00 1.253334122E+00 5.742804500E-02 9.747117000E-03 2.664415000E-03
320 1.324405177E+00 1.253724045E+00 7.068113200E-02 1.314703026E+00 1.250647576E+00 6.405545000E-02 9.702151000E-03 3.076469000E-03
325 1.328392423E+00 1.258597992E+00 6.979443100E-02 1.318283210E+00 1.254737730E+00 6.354548000E-02 1.010921300E-02 3.860262000E-03
330 1.332483586E+00 1.252093274E+00 8.039031200E-02 1.321489355E+00 1.247643859E+00 7.384549600E-02 1.099423100E-02 4.449415000E-03
335 1.335933723E+00 1.258745818E+00 7.718790500E-02 1.323596883E+00 1.253105641E+00 7.049124200E-02 1.233684000E-02 5.640177000E-03
340 1.338608129E+00 1.244149739E+00 9.445839000E-02 1.324477410E+00 1.238034770E+00 8.644264000E-02 1.413071900E-02 6.114969000E-03
