N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 3.162E+15 310 2.100E-4 1.190729983E+00 1.201821277E+00
1.468000E+10 3.162E+15 310 2.100E-4 1.194444036E+00 1.202095799E+00
2.154000E+10 3.162E+15 310 2.100E-4 1.197229291E+00 1.202492531E+00
3.162000E+10 3.162E+15 310 2.100E-4 1.199447942E+00 1.203061824E+00
4.642000E+10 3.162E+15 310 2.100E-4 1.201390921E+00 1.203870456E+00
6.813000E+10 3.162E+15 310 2.100E-4 1.203300883E+00 1.205002462E+00
1.000000E+11 3.162E+15 310 2.100E-4 1.205385976E+00 1.206555011E+00
1.468000E+11 3.162E+15 310 2.100E-4 1.207820098E+00 1.208625010E+00
2.154000E+11 3.162E+15 310 2.100E-4 1.210726225E+00 1.211282279E+00
3.162000E+11 3.162E+15 310 2.100E-4 1.214143575E+00 1.214531489E+00
4.642000E+11 3.162E+15 310 2.100E-4 1.218015176E+00 1.218277701E+00
6.813000E+11 3.162E+15 310 2.100E-4 1.222143455E+00 1.222328185E+00
1.000000E+12 3.162E+15 310 2.100E-4 1.226320058E+00 1.226451280E+00
1.468000E+12 3.162E+15 310 2.100E-4 1.230347780E+00 1.230437691E+00
2.154000E+12 3.162E+15 310 2.100E-4 1.234283266E+00 1.234331782E+00
3.162000E+12 3.162E+15 310 2.100E-4 1.238162458E+00 1.238201541E+00
4.642000E+12 3.162E+15 310 2.100E-4 1.241852303E+00 1.241876197E+00
6.813000E+12 3.162E+15 310 2.100E-4 1.245442787E+00 1.245457404E+00
1.000000E+13 3.162E+15 310 2.100E-4 1.249109144E+00 1.249121220E+00
