N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+16 320 2.100E-4 1.218868021E+00 1.247241287E+00
1.468000E+10 1.000E+16 320 2.100E-4 1.227515263E+00 1.247401430E+00
2.154000E+10 1.000E+16 320 2.100E-4 1.233792979E+00 1.247633127E+00
3.162000E+10 1.000E+16 320 2.100E-4 1.238384166E+00 1.247966212E+00
4.642000E+10 1.000E+16 320 2.100E-4 1.241831070E+00 1.248440601E+00
6.813000E+10 1.000E+16 320 2.100E-4 1.244558971E+00 1.249107508E+00
1.000000E+11 1.000E+16 320 2.100E-4 1.246901319E+00 1.250028151E+00
1.468000E+11 1.000E+16 320 2.100E-4 1.249118395E+00 1.251268221E+00
2.154000E+11 1.000E+16 320 2.100E-4 1.251405589E+00 1.252885906E+00
3.162000E+11 1.000E+16 320 2.100E-4 1.253891706E+00 1.254914148E+00
4.642000E+11 1.000E+16 320 2.100E-4 1.256634026E+00 1.257343770E+00
6.813000E+11 1.000E+16 320 2.100E-4 1.259608364E+00 1.260104694E+00
1.000000E+12 1.000E+16 320 2.100E-4 1.262788042E+00 1.263138690E+00
1.468000E+12 1.000E+16 320 2.100E-4 1.266098389E+00 1.266349433E+00
2.154000E+12 1.000E+16 320 2.100E-4 1.269602119E+00 1.269857280E+00
3.162000E+12 1.000E+16 320 2.100E-4 1.273159863E+00 1.273394833E+00
4.642000E+12 1.000E+16 320 2.100E-4 1.276752280E+00 1.276909289E+00
6.813000E+12 1.000E+16 320 2.100E-4 1.280352447E+00 1.280413763E+00
1.000000E+13 1.000E+16 320 2.100E-4 1.284060908E+00 1.284103993E+00
