fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0T01 11:33:48 295 39.3 1.000E+000 1.030E+000 4.504E-006 6.035E+019 2.912E+000 4.333E-009 1.597E-003 
0T02 11:35:50 295 39.3 1.000E+000 1.030E+000 4.323E-006 6.525E+019 2.915E+000 4.311E-009 1.714E-003 
0T03 11:38:56 295 39.3 1.000E+000 1.030E+000 4.239E-006 5.993E+019 2.916E+000 4.300E-009 1.632E-003 
0T04 11:45:28 295.1 39.29 1.000E+000 1.030E+000 4.423E-006 6.779E+019 2.912E+000 4.349E-009 1.584E-003 
0T05 11:50:52 295 39.3 1.000E+000 1.030E+000 4.202E-006 6.115E+019 2.916E+000 4.307E-009 1.628E-003 
0T07 11:59:54 295.1 39.29 1.000E+000 1.030E+000 4.316E-006 6.914E+019 2.915E+000 4.333E-009 1.667E-003 
0T08 12:03:02 295 39.3 1.000E+000 1.030E+000 4.313E-006 6.415E+019 2.915E+000 4.302E-009 1.696E-003 
0T09 12:06:18 295 39.3 1.000E+000 1.030E+000 4.275E-006 6.565E+019 2.913E+000 4.314E-009 1.675E-003 
0T10 12:11:22 295 39.3 1.000E+000 1.030E+000 4.379E-006 6.685E+019 2.913E+000 4.317E-009 1.609E-003 
0T11 12:16:16 294.9 39.32 1.000E+000 1.030E+000 4.404E-006 6.842E+019 2.912E+000 4.297E-009 1.645E-003 
0T12 12:21:04 295 39.3 1.000E+000 1.030E+000 4.498E-006 6.917E+019 2.910E+000 4.326E-009 1.605E-003 
0T13 12:23:44 295 39.3 1.000E+000 1.030E+000 4.465E-006 5.847E+019 2.911E+000 4.314E-009 1.641E-003 
T051 11:54:32 295 39.3 1.000E+000 1.030E+000 4.261E-006 6.892E+019 2.914E+000 4.304E-009 1.634E-003 
