fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0T01 11:33:48 295 39.3 1.000E+000 1.086E+000 4.058E-006 1.000E+020 2.904E+000 4.274E-009 1.589E-003 
0T02 11:35:50 295 39.3 1.000E+000 1.047E+000 4.130E-006 1.000E+020 2.905E+000 4.260E-009 1.686E-003 
0T03 11:38:56 295 39.3 1.000E+000 1.037E+000 4.135E-006 1.000E+020 2.905E+000 4.252E-009 1.588E-003 
0T04 11:45:28 295.1 39.29 1.000E+000 1.066E+000 4.089E-006 1.000E+020 2.903E+000 4.291E-009 1.578E-003 
0T05 11:50:52 295 39.3 1.000E+000 1.038E+000 4.102E-006 1.000E+020 2.904E+000 4.260E-009 1.585E-003 
0T07 11:59:54 295.1 39.29 1.000E+000 1.031E+000 4.278E-006 1.000E+020 2.903E+000 4.289E-009 1.611E-003 
0T08 12:03:02 295 39.3 1.000E+000 1.022E+000 4.333E-006 1.000E+020 2.902E+000 4.260E-009 1.637E-003 
0T09 12:06:18 295 39.3 1.000E+000 1.033E+000 4.195E-006 1.000E+020 2.903E+000 4.263E-009 1.642E-003 
0T10 12:11:22 295 39.3 1.000E+000 1.038E+000 4.270E-006 1.000E+020 2.900E+000 4.280E-009 1.528E-003 
0T11 12:16:16 294.9 39.32 1.000E+000 1.050E+000 4.192E-006 1.000E+020 2.901E+000 4.245E-009 1.616E-003 
0T12 12:21:04 295 39.3 1.000E+000 1.050E+000 4.284E-006 1.000E+020 2.900E+000 4.274E-009 1.574E-003 
0T13 12:23:44 295 39.3 1.000E+000 1.041E+000 4.307E-006 1.000E+020 2.901E+000 4.263E-009 1.611E-003 
T051 11:54:32 295 39.3 1.000E+000 1.057E+000 4.029E-006 1.000E+020 2.904E+000 4.252E-009 1.605E-003 
