fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
0DL0 9:28:02 308.5 37.58 1.000E+000 6.343E-001 5.273E-006 1.000E+012 2.613E+000 8.280E-008 1.881E-004 2.904E-001 1.881E-004 2.763E-005 5.057E-001 1.976E-001 1.397E-004 8.755E-003 
0DL1 9:30:08 308.6 37.57 1.000E+000 6.362E-001 5.351E-006 1.000E+012 2.622E+000 8.197E-008 1.881E-004 2.903E-001 1.881E-004 2.757E-005 5.048E-001 1.974E-001 1.396E-004 1.406E-002 
0DL2 9:32:14 308.6 37.57 1.000E+000 6.698E-001 5.052E-006 1.000E+012 2.656E+000 7.824E-008 1.883E-004 2.906E-001 1.883E-004 2.752E-005 5.029E-001 1.975E-001 1.393E-004 5.094E-003 
0DL3 9:34:26 308.6 37.57 1.000E+000 6.686E-001 5.062E-006 1.000E+012 2.652E+000 7.886E-008 1.881E-004 2.907E-001 1.880E-004 2.751E-005 5.032E-001 1.976E-001 1.392E-004 3.086E-003 
0DL4 9:36:28 308.6 37.57 1.000E+000 6.590E-001 5.146E-006 1.000E+012 2.633E+000 8.128E-008 1.879E-004 2.907E-001 1.879E-004 2.757E-005 5.046E-001 1.978E-001 1.393E-004 3.031E-003 
0DL5 9:38:34 308.6 37.57 1.000E+000 6.027E-001 5.604E-006 1.000E+012 2.619E+000 8.213E-008 1.879E-004 2.902E-001 1.879E-004 2.752E-005 5.047E-001 1.972E-001 1.395E-004 1.438E-002 
0DL6 9:40:40 308.6 37.57 1.000E+000 6.509E-001 5.223E-006 1.000E+012 2.616E+000 8.335E-008 1.879E-004 2.906E-001 1.879E-004 2.762E-005 5.058E-001 1.978E-001 1.396E-004 5.955E-003 
0DL7 9:42:46 308.6 37.57 1.000E+000 6.348E-001 5.314E-006 1.000E+012 2.629E+000 8.150E-008 1.879E-004 2.906E-001 1.879E-004 2.756E-005 5.046E-001 1.977E-001 1.393E-004 3.420E-003 
0DL8 9:44:58 308.7 37.56 1.000E+000 6.258E-001 5.492E-006 1.000E+012 2.623E+000 8.238E-008 1.879E-004 2.903E-001 1.879E-004 2.753E-005 5.047E-001 1.974E-001 1.394E-004 1.138E-002 
0DL9 9:49:52 308.7 37.56 1.000E+000 5.948E-001 5.614E-006 1.000E+012 2.630E+000 8.232E-008 1.880E-004 2.909E-001 1.880E-004 2.761E-005 5.047E-001 1.979E-001 1.395E-004 5.843E-003 
0L00 8:32:12 291.1 39.83 1.000E+000 5.838E-001 5.308E-006 1.000E+012 2.734E+000 4.127E-008 1.901E-004 3.413E-001 1.901E-004 3.501E-005 5.398E-001 2.383E-001 1.469E-004 1.553E-002 
