N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe
1.000000E+10 3.162E+15 305 2.300E-4 2.946741E-1 2.721340E+1 4.673410E-1 7.904390E+1
1.468000E+10 3.162E+15 305 2.300E-4 2.940901E-1 2.709950E+1 4.665420E-1 7.900430E+1
2.154000E+10 3.162E+15 305 2.300E-4 2.932417E-1 2.693770E+1 4.654120E-1 7.895090E+1
3.162000E+10 3.162E+15 305 2.300E-4 2.920149E-1 2.671050E+1 4.638390E-1 7.888080E+1
4.642000E+10 3.162E+15 305 2.300E-4 2.902529E-1 2.639610E+1 4.616900E-1 7.879040E+1
6.813000E+10 3.162E+15 305 2.300E-4 2.877466E-1 2.596770E+1 4.587670E-1 7.868510E+1
1.000000E+11 3.162E+15 305 2.300E-4 2.842298E-1 2.538310E+1 4.549500E-1 7.851840E+1
1.468000E+11 3.162E+15 305 2.300E-4 2.793875E-1 2.465120E+1 4.503160E-1 7.837450E+1
2.154000E+11 3.162E+15 305 2.300E-4 2.728888E-1 2.371810E+1 4.446990E-1 7.817900E+1
3.162000E+11 3.162E+15 305 2.300E-4 2.644544E-1 2.261250E+1 4.384550E-1 7.800690E+1
4.642000E+11 3.162E+15 305 2.300E-4 2.539559E-1 2.131220E+1 4.316930E-1 7.776000E+1
6.813000E+11 3.162E+15 305 2.300E-4 2.415124E-1 1.986940E+1 4.246100E-1 7.750270E+1
1.000000E+12 3.162E+15 305 2.300E-4 2.275199E-1 1.834910E+1 4.174820E-1 7.727150E+1
1.468000E+12 3.162E+15 305 2.300E-4 2.125597E-1 1.678370E+1 4.104160E-1 7.695640E+1
2.154000E+12 3.162E+15 305 2.300E-4 1.972127E-1 1.524040E+1 4.032900E-1 7.664890E+1
3.162000E+12 3.162E+15 305 2.300E-4 1.818893E-1 1.375920E+1 3.962010E-1 7.637130E+1
4.642000E+12 3.162E+15 305 2.300E-4 1.667828E-1 1.232880E+1 3.890780E-1 7.599670E+1
6.813000E+12 3.162E+15 305 2.300E-4 1.519504E-1 1.096300E+1 3.817100E-1 7.560560E+1
1.000000E+13 3.162E+15 305 2.300E-4 1.374357E-1 9.670000E+0 3.740530E-1 7.524060E+1
1.468000E+13 3.162E+15 305 2.300E-4 1.233405E-1 8.439500E+0 3.661170E-1 7.475730E+1
2.154000E+13 3.162E+15 305 2.300E-4 1.098214E-1 7.291200E+0 3.578680E-1 7.420760E+1
3.162000E+13 3.162E+15 305 2.300E-4 9.704967E-2 6.235600E+0 3.492730E-1 7.358390E+1
4.642000E+13 3.162E+15 305 2.300E-4 8.517189E-2 5.280100E+0 3.402720E-1 7.287540E+1
6.813000E+13 3.162E+15 305 2.300E-4 7.429099E-2 4.430900E+0 3.308040E-1 7.211880E+1
1.000000E+14 3.162E+15 305 2.300E-4 6.446193E-2 3.679400E+0 3.208370E-1 7.116140E+1
