fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
00T1 7:8 293.4 39.52 1.000E+000 1.464E+000 1.329E-006 2.459E+003 3.105E+000 4.889E-009 1.300E-003 
00T2 7:34 296.5 39.1 1.000E+000 1.498E+000 1.339E-006 2.374E+003 3.051E+000 5.954E-009 1.259E-003 
00T3 7:54 299.3 38.74 1.000E+000 1.438E+000 1.459E-006 2.303E+003 2.980E+000 7.208E-009 2.042E-003 
00T4 8:16 301.9 38.4 1.000E+000 1.518E+000 1.243E-006 2.242E+003 2.954E+000 8.267E-009 1.124E-003 
00T5 8:40 304.7 38.05 1.000E+000 1.460E+000 1.431E-006 2.180E+003 2.890E+000 9.856E-009 1.473E-003 
00T6 9:4 307.1 37.75 1.000E+000 1.450E+000 8.195E-007 2.130E+003 2.849E+000 1.022E-008 9.368E-004 
00T7 9:45 312.2 37.14 1.000E+000 1.515E+000 1.388E-006 2.026E+003 2.775E+000 1.466E-008 7.884E-004 
00T8 10:10 314.6 36.85 1.000E+000 1.439E+000 1.457E-006 1.978E+003 2.754E+000 1.610E-008 1.131E-003 
00T9 10:35 317.5 36.52 1.000E+000 1.499E+000 1.493E-006 1.918E+003 2.702E+000 1.869E-008 1.157E-003 
0T10 11:7 321 36.12 1.000E+000 1.460E+000 1.903E-006 1.843E+003 2.628E+000 2.268E-008 1.233E-003 
0T11 11:27 323 35.9 1.000E+000 1.600E+000 1.606E-006 1.798E+003 2.644E+000 2.328E-008 1.107E-003 
0T12 11:49 325.9 35.58 1.000E+000 1.479E+000 1.814E-006 1.728E+003 2.602E+000 2.669E-008 4.406E-004 
0T13 12:14 328.7 35.27 1.000E+000 1.409E+000 2.051E-006 1.655E+003 2.547E+000 3.039E-008 1.188E-003 
0T14 12:38 331.9 34.93 1.000E+000 1.498E+000 1.900E-006 1.564E+003 2.540E+000 3.324E-008 6.377E-004 
