Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.204074418E+00 1.157513169E+00 4.656124900E-02 1.170923980E+00 1.139158884E+00 3.176509600E-02
1.468000E+10 1.204096532E+00 1.157694689E+00 4.640184300E-02 1.186894176E+00 1.144669367E+00 4.222480900E-02
2.154000E+10 1.204128763E+00 1.157955503E+00 4.617326000E-02 1.192291825E+00 1.148809715E+00 4.348211000E-02
3.162000E+10 1.204175625E+00 1.158330065E+00 4.584556000E-02 1.195951475E+00 1.151953850E+00 4.399762500E-02
4.642000E+10 1.204243677E+00 1.158861375E+00 4.538230200E-02 1.198563261E+00 1.154434896E+00 4.412836500E-02
6.813000E+10 1.204341865E+00 1.159604924E+00 4.473694100E-02 1.200434443E+00 1.156537979E+00 4.389646400E-02
1.000000E+11 1.204482246E+00 1.160621287E+00 4.386095900E-02 1.201801839E+00 1.158496476E+00 4.330536300E-02
1.468000E+11 1.204680794E+00 1.161974544E+00 4.270625000E-02 1.202845477E+00 1.160500443E+00 4.234503400E-02
2.154000E+11 1.204957228E+00 1.163711618E+00 4.124561000E-02 1.203701986E+00 1.162686419E+00 4.101556700E-02
3.162000E+11 1.205333485E+00 1.165839879E+00 3.949360600E-02 1.204475495E+00 1.165124729E+00 3.935076600E-02
4.642000E+11 1.206120841E+00 1.168495609E+00 3.762523200E-02 1.205244482E+00 1.168056159E+00 3.718832300E-02
6.813000E+11 1.209640823E+00 1.171332248E+00 3.830857500E-02 1.207397696E+00 1.170943360E+00 3.645433600E-02
1.000000E+12 1.211452144E+00 1.174545737E+00 3.690640700E-02 1.211168951E+00 1.174300408E+00 3.686854300E-02
1.468000E+12 1.212264028E+00 1.176850999E+00 3.541302900E-02 1.212104478E+00 1.176678356E+00 3.542612200E-02
2.154000E+12 1.213733439E+00 1.178720006E+00 3.501343300E-02 1.213362887E+00 1.178600801E+00 3.476208600E-02
3.162000E+12 1.217777494E+00 1.181104514E+00 3.667298000E-02 1.217058935E+00 1.180928152E+00 3.613078300E-02
4.642000E+12 1.220252007E+00 1.183113466E+00 3.713854100E-02 1.220001497E+00 1.183037630E+00 3.696386700E-02
6.813000E+12 1.226697320E+00 1.184701414E+00 4.199590600E-02 1.225833921E+00 1.184660457E+00 4.117346400E-02
1.000000E+13 1.231642071E+00 1.186291136E+00 4.535093500E-02 1.231572206E+00 1.186263557E+00 4.530864900E-02
