N x
1.6716176E+0 9.3719683E+20
1.6560544E+0 8.7719312E+20
1.6381824E+0 9.5399216E+20
1.6250419E+0 1.2779195E+21
1.6148311E+0 9.2320920E+20
1.5923609E+0 8.7758052E+20
1.5802103E+0 1.0329305E+21
1.5625731E+0 1.0200377E+21
1.5498059E+0 9.8601170E+20
1.5307462E+0 9.6604648E+20
1.5170408E+0 1.2487973E+21
1.5051414E+0 1.1047437E+21
1.4877981E+0 9.5988807E+20
1.4711630E+0 1.0663439E+21
1.4568834E+0 9.6040038E+20
1.4363999E+0 9.8966260E+20
1.4228218E+0 1.0886110E+21
1.4050170E+0 8.5568587E+20
1.3823808E+0 9.0429200E+20
1.3662815E+0 1.1145242E+21
1.3505104E+0 9.6244106E+20
1.3288580E+0 9.2056928E+20
1.3108886E+0 1.0669422E+21
1.2941718E+0 1.0081150E+21
1.2736314E+0 9.5718547E+20
1.2543784E+0 1.0844039E+21
1.2379899E+0 1.0048589E+21
1.2152618E+0 9.7364023E+20
1.1970453E+0 1.1047880E+21
1.1785563E+0 1.0078951E+21
1.1561161E+0 9.3699630E+20
1.1337524E+0 9.6644718E+20
1.1118277E+0 1.0753344E+21
1.0932162E+0 1.0277264E+21
1.0685066E+0 9.6609583E+20
1.0462512E+0 9.9148484E+20
1.0216649E+0 9.3906593E+20
9.9562500E-1 9.9098957E+20
9.7254468E-1 1.0249013E+21
9.4686547E-1 1.0207356E+21
9.2235660E-1 1.0594640E+21
