N x
1.6684426E+0 1.0941459E+21
1.6550953E+0 1.0147291E+21
1.6395232E+0 1.0734438E+21
1.6275468E+0 1.0924006E+21
1.6121954E+0 1.0762680E+21
1.5995981E+0 1.0275570E+21
1.5826256E+0 8.6909392E+20
1.5642951E+0 9.8385077E+20
1.5511405E+0 1.0022238E+21
1.5330235E+0 9.4340921E+20
1.5176101E+0 1.0604965E+21
1.5028723E+0 9.6418068E+20
1.4840690E+0 1.0553134E+21
1.4719510E+0 1.0455118E+21
1.4524507E+0 8.9285777E+20
1.4345444E+0 1.0802792E+21
1.4211803E+0 9.6877070E+20
1.3991837E+0 9.2669422E+20
1.3838356E+0 1.1086759E+21
1.3675368E+0 1.0669181E+21
1.3505614E+0 9.3391005E+20
1.3289898E+0 9.3634369E+20
1.3116186E+0 1.1538517E+21
1.2969518E+0 1.1014149E+21
1.2775790E+0 9.5950368E+20
1.2573439E+0 9.3908052E+20
1.2364616E+0 9.7805965E+20
1.2172356E+0 9.9315312E+20
1.1962837E+0 1.0413682E+21
1.1783231E+0 1.0187921E+21
1.1557733E+0 9.7087191E+20
1.1351033E+0 9.5800044E+20
1.1110727E+0 1.0021465E+21
1.0916016E+0 1.0127130E+21
1.0670650E+0 9.8306562E+20
1.0453939E+0 1.0518708E+21
1.0229083E+0 9.9975077E+20
9.9787309E-1 9.7983029E+20
9.7327777E-1 9.8919192E+20
9.4742631E-1 9.6937018E+20
9.2039605E-1 9.6135659E+20
