N x
1.6859364E+0 1.0263323E+21
1.6718523E+0 1.0279635E+21
1.6576938E+0 9.9322359E+20
1.6423624E+0 9.7855306E+20
1.6274974E+0 1.0047379E+21
1.6126806E+0 1.0089813E+21
1.5976665E+0 1.0004142E+21
1.5823101E+0 9.8155115E+20
1.5664100E+0 9.9639500E+20
1.5512191E+0 1.0219926E+21
1.5357916E+0 9.9809866E+20
1.5195468E+0 9.9470891E+20
1.5036842E+0 9.8441540E+20
1.4867455E+0 9.9483717E+20
1.4708803E+0 1.0089007E+21
1.4540272E+0 9.8495290E+20
1.4369873E+0 9.9380418E+20
1.4200410E+0 9.9149370E+20
1.4025071E+0 9.8705704E+20
1.3849802E+0 1.0078198E+21
1.3677375E+0 1.0033567E+21
1.3496005E+0 9.8885875E+20
1.3313673E+0 9.9461676E+20
1.3129443E+0 9.8041674E+20
1.2936485E+0 9.7803055E+20
1.2745857E+0 1.0019068E+21
1.2556424E+0 9.9461212E+20
1.2357060E+0 9.7192969E+20
1.2152204E+0 9.9299929E+20
1.1954964E+0 1.0011584E+21
1.1746487E+0 9.7349971E+20
1.1530375E+0 9.7744278E+20
1.1315856E+0 9.8323186E+20
1.1093992E+0 9.7571605E+20
1.0867366E+0 9.8658114E+20
1.0641301E+0 9.7666722E+20
1.0400019E+0 9.7281076E+20
1.0161625E+0 9.8362446E+20
9.9142040E-1 9.7203345E+20
9.6577428E-1 9.7715414E+20
9.3998478E-1 9.8755084E+20
