N x
1.8055762E+0 9.3552687E+20
1.7911515E+0 9.3906704E+20
1.7767198E+0 9.2659685E+20
1.7616641E+0 9.2180506E+20
1.7468330E+0 9.3790935E+20
1.7320395E+0 9.3807885E+20
1.7169578E+0 9.2783763E+20
1.7015691E+0 9.2075033E+20
1.6859762E+0 9.2456122E+20
1.6704321E+0 9.2308027E+20
1.6544948E+0 9.3273201E+20
1.6389841E+0 9.4039209E+20
1.6229993E+0 9.1350353E+20
1.6062391E+0 9.1325369E+20
1.5899159E+0 9.2938549E+20
1.5733896E+0 9.2056597E+20
1.5564006E+0 9.1188301E+20
1.5391885E+0 9.2315766E+20
1.5222448E+0 9.1906464E+20
1.5044863E+0 9.1350452E+20
1.4869311E+0 9.1984607E+20
1.4689952E+0 9.0746234E+20
1.4505143E+0 9.0878747E+20
1.4321768E+0 9.1173223E+20
1.4133366E+0 9.0174423E+20
1.3940874E+0 9.0776435E+20
1.3749849E+0 9.0635373E+20
1.3551297E+0 8.9694226E+20
1.3350492E+0 9.0519183E+20
1.3149660E+0 9.0525706E+20
1.2942656E+0 8.5300473E+20
1.2709579E+0 8.5085598E+20
1.2494136E+0 8.9798114E+20
1.2276938E+0 8.9037039E+20
1.2049931E+0 8.9112258E+20
1.1824966E+0 8.8697381E+20
1.1586911E+0 8.7551948E+20
1.1346466E+0 8.8003512E+20
1.1100715E+0 8.7669981E+20
1.0847566E+0 8.7925934E+20
1.0591766E+0 8.8502903E+20
