T d154 d184 d214 d244
d 150 180 210 240
290 5.234320000E-03 4.550744000E-03 4.098520000E-03 3.783120000E-03
295 5.301672000E-03 4.718518000E-03 4.336513000E-03 4.080134000E-03
300 5.566109000E-03 5.077196000E-03 4.766575000E-03 4.564359000E-03
305 5.941434000E-03 5.561890000E-03 5.328870000E-03 5.183779000E-03
310 6.696666000E-03 6.387830000E-03 6.213451000E-03 6.104805000E-03
315 7.726832000E-03 7.474342000E-03 7.339068000E-03 7.267286000E-03
320 8.944018000E-03 8.737254000E-03 8.631658000E-03 8.573871000E-03
325 1.054051900E-02 1.033790500E-02 1.023034500E-02 1.017724300E-02
330 1.241856500E-02 1.218657500E-02 1.204805100E-02 1.194118700E-02
335 1.439045800E-02 1.409475100E-02 1.386241400E-02 1.369021000E-02
340 1.664977200E-02 1.622146000E-02 1.585091100E-02 1.554121100E-02
