T d154 d184 d214 d244
d 150 180 210 240
290 9.900910000E-04 8.609820000E-04 7.780300000E-04 7.209960000E-04
295 9.730350000E-04 8.567570000E-04 7.812800000E-04 7.306060000E-04
300 9.863700000E-04 8.827690000E-04 8.159650000E-04 7.818310000E-04
305 1.031373000E-03 9.238650000E-04 8.682120000E-04 8.303660000E-04
310 1.102481000E-03 1.026529000E-03 9.786880000E-04 9.448990000E-04
315 1.240180000E-03 1.203998000E-03 1.130586000E-03 1.101479000E-03
320 1.405849000E-03 1.388714000E-03 1.310722000E-03 1.284696000E-03
325 1.641347000E-03 1.584913000E-03 1.549526000E-03 1.525799000E-03
330 1.928331000E-03 1.870013000E-03 1.832625000E-03 1.803552000E-03
335 2.237265000E-03 2.174555000E-03 2.127881000E-03 2.094937000E-03
340 2.608152000E-03 2.530959000E-03 2.469422000E-03 2.422712000E-03
