T d154 d184 d214 d244
d 150 180 210 240
290 1.392380000E-04 1.374130000E-04 1.366580000E-04 1.362760000E-04
295 1.279380000E-04 1.260840000E-04 1.253380000E-04 1.248760000E-04
300 1.175300000E-04 1.158330000E-04 1.145450000E-04 1.141910000E-04
305 1.060880000E-04 1.045770000E-04 1.033270000E-04 1.030030000E-04
310 9.942000000E-05 9.803000000E-05 9.712000000E-05 9.617800000E-05
315 9.638500000E-05 9.389600000E-05 9.297300000E-05 9.228700000E-05
320 9.332300000E-05 9.144300000E-05 9.060200000E-05 9.003000000E-05
325 9.625600000E-05 9.407800000E-05 9.321400000E-05 9.287100000E-05
330 1.029280000E-04 1.005580000E-04 9.967800000E-05 9.924000000E-05
335 1.120740000E-04 1.098880000E-04 1.089430000E-04 1.089480000E-04
340 1.270590000E-04 1.249390000E-04 1.241050000E-04 1.242800000E-04
