T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.263738165E+00 1.232051391E+00 3.168677400E-02 1.263571618E+00 1.231937486E+00 3.163413200E-02 1.665470000E-04 1.139050000E-04
295 1.263364941E+00 1.232279513E+00 3.108542800E-02 1.263218679E+00 1.232174873E+00 3.104380600E-02 1.462620000E-04 1.046400000E-04
300 1.263996235E+00 1.233337036E+00 3.065919900E-02 1.263867978E+00 1.233240542E+00 3.062743600E-02 1.282570000E-04 9.649400000E-05
305 1.265112876E+00 1.234568207E+00 3.054466900E-02 1.264999432E+00 1.234479577E+00 3.051985500E-02 1.134440000E-04 8.863000000E-05
310 1.266866560E+00 1.236687687E+00 3.017887300E-02 1.266764266E+00 1.236603353E+00 3.016091300E-02 1.022940000E-04 8.433400000E-05
315 1.268640255E+00 1.238960503E+00 2.967975200E-02 1.268545213E+00 1.238876890E+00 2.966832300E-02 9.504200000E-05 8.361300000E-05
320 1.270079410E+00 1.241114299E+00 2.896511100E-02 1.269988143E+00 1.241029742E+00 2.895840100E-02 9.126700000E-05 8.455700000E-05
325 1.270462584E+00 1.243317068E+00 2.714551600E-02 1.270371771E+00 1.243226736E+00 2.714503500E-02 9.081300000E-05 9.033200000E-05
330 1.268802806E+00 1.245147864E+00 2.365494200E-02 1.268710375E+00 1.245048221E+00 2.366215400E-02 9.243100000E-05 9.964300000E-05
335 1.263334473E+00 1.245875118E+00 1.745935500E-02 1.263240130E+00 1.245763196E+00 1.747693400E-02 9.434300000E-05 1.119220000E-04
340 1.251403988E+00 1.245603363E+00 5.800625000E-03 1.251310677E+00 1.245473882E+00 5.836795000E-03 9.331100000E-05 1.294810000E-04
