N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 1.139770000E-03 2.249936000E-03 4.084731000E-03 7.137418000E-03 1.196677900E-02 1.908028000E-02 2.875956100E-02 4.117519400E-02 5.657558700E-02
1.016672606E+01 7.871450000E-04 1.573234000E-03 2.912146000E-03 5.235022000E-03 9.114105000E-03 1.518139600E-02 2.389901500E-02 3.548411600E-02 5.001931700E-02
1.033324570E+01 5.420630000E-04 1.093308000E-03 2.053811000E-03 3.776622000E-03 6.790828000E-03 1.178707600E-02 1.942405800E-02 3.011079300E-02 4.391884300E-02
1.049996187E+01 3.727570000E-04 7.568100000E-04 1.437423000E-03 2.689676000E-03 4.964859000E-03 8.934946000E-03 1.539190600E-02 2.500170700E-02 3.800494100E-02
1.066670514E+01 2.562870000E-04 5.228810000E-04 1.001314000E-03 1.898462000E-03 3.576812000E-03 6.632622000E-03 1.189197200E-02 2.023916200E-02 3.220882800E-02
1.083333839E+01 1.764160000E-04 3.612540000E-04 6.961770000E-04 1.333089000E-03 2.551063000E-03 4.844013000E-03 8.984054000E-03 1.596493600E-02 2.662757400E-02
1.100000000E+01 1.217750000E-04 2.500720000E-04 4.843860000E-04 9.346660000E-04 1.809846000E-03 3.499614000E-03 6.669362000E-03 1.230210000E-02 2.145065000E-02
1.116672606E+01 8.445600000E-05 1.738400000E-04 3.382330000E-04 6.567160000E-04 1.283192000E-03 2.515433000E-03 4.894804000E-03 9.305697000E-03 1.687009300E-02
1.133324570E+01 5.902200000E-05 1.216940000E-04 2.377860000E-04 4.641950000E-04 9.135310000E-04 1.809140000E-03 3.574939000E-03 6.954008000E-03 1.300944700E-02
1.149996187E+01 4.170300000E-05 8.608300000E-05 1.689440000E-04 3.314840000E-04 6.562140000E-04 1.309336000E-03 2.615174000E-03 5.169180000E-03 9.895720000E-03
1.166670514E+01 2.993800000E-05 6.179900000E-05 1.218500000E-04 2.402720000E-04 4.779780000E-04 9.587200000E-04 1.927644000E-03 3.847134000E-03 7.472480000E-03
1.183333839E+01 2.194500000E-05 4.525100000E-05 8.965300000E-05 1.776160000E-04 3.547090000E-04 7.135910000E-04 1.438785000E-03 2.882163000E-03 5.634028000E-03
1.200000000E+01 1.650800000E-05 3.396900000E-05 6.760300000E-05 1.344820000E-04 2.691930000E-04 5.417550000E-04 1.091027000E-03 2.181366000E-03 4.259772000E-03
1.216672606E+01 1.278700000E-05 2.623700000E-05 5.242000000E-05 1.045500000E-04 2.092960000E-04 4.200380000E-04 8.414090000E-04 1.670310000E-03 3.237722000E-03
1.233324570E+01 1.020600000E-05 2.088400000E-05 4.182500000E-05 8.343800000E-05 1.665470000E-04 3.321340000E-04 6.591090000E-04 1.293195000E-03 2.475645000E-03
1.249996187E+01 8.383000000E-06 1.709500000E-05 3.423800000E-05 6.812200000E-05 1.351320000E-04 2.668570000E-04 5.227930000E-04 1.010263000E-03 1.903193000E-03
1.266670514E+01 7.038000000E-06 1.431300000E-05 2.859400000E-05 5.656100000E-05 1.111700000E-04 2.167870000E-04 4.182150000E-04 7.941980000E-04 1.469117000E-03
1.283333839E+01 6.007000000E-06 1.217200000E-05 2.418500000E-05 4.744100000E-05 9.217900000E-05 1.771850000E-04 3.361190000E-04 6.265630000E-04 1.136884000E-03
1.300000000E+01 5.176000000E-06 1.043000000E-05 2.057700000E-05 3.995300000E-05 7.664400000E-05 1.450890000E-04 2.705150000E-04 4.948720000E-04 8.805350000E-04
