N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 6.046402000E-03 2.624384000E-03 -2.249485000E-03 -4.540076000E-03
1.016672606E+01 6.166942000E-03 2.821990000E-03 -1.951714000E-03 -4.117819000E-03
1.033324570E+01 6.342085000E-03 3.107827000E-03 -1.523114000E-03 -3.513522000E-03
1.049996187E+01 6.595281000E-03 3.518464000E-03 -9.118540000E-04 -2.658635000E-03
1.066670514E+01 6.958816000E-03 4.102713000E-03 -5.133100000E-05 -1.469197000E-03
1.083333839E+01 7.475529000E-03 4.922276000E-03 1.137751000E-03 1.471580000E-04
1.100000000E+01 8.199443000E-03 6.048900000E-03 2.737769000E-03 2.271751000E-03
1.116672606E+01 9.192724000E-03 7.554029000E-03 4.812441000E-03 4.939380000E-03
1.133324570E+01 1.051623800E-02 9.486428000E-03 7.369795000E-03 8.089329000E-03
1.149996187E+01 1.220941200E-02 1.183696600E-02 1.031757400E-02 1.152596300E-02
1.166670514E+01 1.425928500E-02 1.450051500E-02 1.343863100E-02 1.493143400E-02
1.183333839E+01 1.656817200E-02 1.726256600E-02 1.642563500E-02 1.796120700E-02
1.200000000E+01 1.894508400E-02 1.984479700E-02 1.898831500E-02 2.038549100E-02
1.216672606E+01 2.114922900E-02 2.200894600E-02 2.097470100E-02 2.217209100E-02
1.233324570E+01 2.298141400E-02 2.365494200E-02 2.241117800E-02 2.344565400E-02
1.249996187E+01 2.436515500E-02 2.483417900E-02 2.343541800E-02 2.437655300E-02
1.266670514E+01 2.535213600E-02 2.567685400E-02 2.419587100E-02 2.509751500E-02
1.283333839E+01 2.605621600E-02 2.630732600E-02 2.479495600E-02 2.568400400E-02
1.300000000E+01 2.658186900E-02 2.680510000E-02 2.528587200E-02 2.617119000E-02
