N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 -1.880385060E-01 -1.815805850E-01 -1.755458890E-01 -1.694516460E-01
1.016672606E+01 -1.880960880E-01 -1.816796530E-01 -1.756999420E-01 -1.696750340E-01
1.033324570E+01 -1.881800910E-01 -1.818238940E-01 -1.759236270E-01 -1.699984180E-01
1.049996187E+01 -1.883023120E-01 -1.820330570E-01 -1.762468330E-01 -1.704637630E-01
1.066670514E+01 -1.884794180E-01 -1.823347220E-01 -1.767104750E-01 -1.711272360E-01
1.083333839E+01 -1.887345140E-01 -1.827663290E-01 -1.773686510E-01 -1.720609580E-01
1.100000000E+01 -1.890987810E-01 -1.833766850E-01 -1.782891210E-01 -1.733507010E-01
1.116672606E+01 -1.896124840E-01 -1.842255540E-01 -1.795492800E-01 -1.750861320E-01
1.133324570E+01 -1.860671810E-01 -1.853784740E-01 -1.812237520E-01 -1.773381990E-01
1.149996187E+01 -1.728573440E-01 -1.796717350E-01 -1.800772040E-01 -1.772584270E-01
1.166670514E+01 -1.558218710E-01 -1.573280520E-01 -1.533036120E-01 -1.472949980E-01
1.183333839E+01 -1.350758710E-01 -1.318036450E-01 -1.247030800E-01 -1.173587280E-01
1.200000000E+01 -1.117017640E-01 -1.053431560E-01 -9.736083600E-02 -9.076152000E-02
1.216672606E+01 -8.785057700E-02 -8.085886700E-02 -7.410621200E-02 -6.954519100E-02
1.233324570E+01 -6.614128500E-02 -6.066962900E-02 -5.617637400E-02 -5.374770100E-02
1.249996187E+01 -4.850256600E-02 -4.545661000E-02 -4.305980900E-02 -4.212388200E-02
1.266670514E+01 -3.537826200E-02 -3.446412900E-02 -3.342063400E-02 -3.327944400E-02
1.283333839E+01 -2.599498800E-02 -2.641841800E-02 -2.605491600E-02 -2.625558300E-02
1.300000000E+01 -1.921348800E-02 -2.029825800E-02 -2.021367900E-02 -2.054555800E-02
