N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 -9.334813800E-02 -7.600369800E-02 -5.955373700E-02 -4.411411200E-02
1.016672606E+01 -9.355238500E-02 -7.633214800E-02 -6.003976800E-02 -4.479146400E-02
1.033324570E+01 -9.385086700E-02 -7.681132500E-02 -6.074751100E-02 -4.577571500E-02
1.049996187E+01 -9.430457600E-02 -7.750846100E-02 -6.177434000E-02 -4.719928000E-02
1.066670514E+01 -9.492836400E-02 -7.851855300E-02 -6.325608900E-02 -4.924433700E-02
1.083333839E+01 -9.583221200E-02 -7.997335400E-02 -6.537760700E-02 -5.215332600E-02
1.100000000E+01 -9.713416300E-02 -8.205046200E-02 -6.838082700E-02 -5.623256500E-02
1.116672606E+01 -9.901382300E-02 -8.497897700E-02 -7.256312900E-02 -6.183683800E-02
1.133324570E+01 -1.016365400E-01 -8.903372400E-02 -7.825253400E-02 -6.931521500E-02
1.149996187E+01 -1.052852260E-01 -9.450473300E-02 -8.574018000E-02 -7.889551700E-02
1.166670514E+01 -1.101855540E-01 -1.016232320E-01 -9.515130800E-02 -9.050106700E-02
1.183333839E+01 -1.165205090E-01 -1.104320070E-01 -1.062646190E-01 -1.035535370E-01
1.200000000E+01 -1.242906440E-01 -1.206204670E-01 -1.183579570E-01 -1.169144280E-01
1.216672606E+01 -1.331711430E-01 -1.314145480E-01 -1.302428300E-01 -1.291332980E-01
1.233324570E+01 -1.424299920E-01 -1.416730470E-01 -1.406009730E-01 -1.390024240E-01
1.249996187E+01 -1.510384570E-01 -1.502488550E-01 -1.485143610E-01 -1.460255620E-01
1.266670514E+01 -1.408292620E-01 -1.354495190E-01 -1.338259230E-01 -1.339669130E-01
1.283333839E+01 -1.189331460E-01 -1.170993690E-01 -1.171998760E-01 -1.181470300E-01
1.300000000E+01 -1.026180990E-01 -1.024906170E-01 -1.032757600E-01 -1.045372050E-01
