N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 6.083470900E-02 6.409435600E-02 6.633553900E-02 6.819305500E-02
1.016672606E+01 6.070814000E-02 6.389331100E-02 6.604309800E-02 6.779333300E-02
1.033324570E+01 6.052527700E-02 6.360462900E-02 6.562609100E-02 6.722791600E-02
1.049996187E+01 6.026292400E-02 6.319427200E-02 6.503944400E-02 6.644115400E-02
1.066670514E+01 5.989038400E-02 6.261922900E-02 6.422912100E-02 6.537129500E-02
1.083333839E+01 5.936907800E-02 6.182925200E-02 6.313829700E-02 6.396155900E-02
1.100000000E+01 5.865459000E-02 6.077407100E-02 6.172071100E-02 6.218101100E-02
1.116672606E+01 5.770312600E-02 5.941699700E-02 5.996264600E-02 6.005244600E-02
1.133324570E+01 5.648454100E-02 5.775688800E-02 5.790926300E-02 5.767625600E-02
1.149996187E+01 5.500225900E-02 5.585145500E-02 5.568154300E-02 5.523090600E-02
1.166670514E+01 5.331356900E-02 5.382812800E-02 5.346467800E-02 5.293458000E-02
1.183333839E+01 5.153816900E-02 5.186641500E-02 5.146190800E-02 5.097952300E-02
1.200000000E+01 4.984043100E-02 5.014989900E-02 4.983195400E-02 4.947510000E-02
1.216672606E+01 4.838572800E-02 4.881081900E-02 4.864694200E-02 4.843286400E-02
1.233324570E+01 4.729143800E-02 4.789848800E-02 4.789228500E-02 4.779446700E-02
1.249996187E+01 4.659949300E-02 4.738574200E-02 4.749961400E-02 4.747587600E-02
1.266670514E+01 4.628160000E-02 4.720105800E-02 4.738647700E-02 4.740095000E-02
1.283333839E+01 4.626713400E-02 4.726363100E-02 4.748228000E-02 4.751352000E-02
1.300000000E+01 4.647514400E-02 4.750511100E-02 4.773514200E-02 4.772556600E-02
