fname time Tem kT_1 Voc Isc Pm Vm Im FF rmsre 
00L1 33314000 320.01 36.231 3.738381749E-02 1.805173446E-04 4.219904063E-06 1.862871410E-02 9.059209440E-05 6.253166511E-01 0.000000000E+00 
00L2 33338000 319.87 36.247 3.747747679E-02 1.798523102E-04 3.653402624E-06 1.893662855E-02 8.913989176E-05 5.420148329E-01 0.000000000E+00 
00L3 33360000 319.8 36.255 3.752510777E-02 1.809130849E-04 1.073529237E-06 1.871585091E-02 9.013972742E-05 1.581327959E-01 0.000000000E+00 
00L4 33380000 319.77 36.258 3.745571749E-02 1.817302750E-04 1.057247475E-06 1.867546505E-02 9.092207378E-05 1.553213841E-01 0.000000000E+00 
00L5 33402000 319.76 36.259 3.737198419E-02 1.810985887E-04 3.786136789E-06 1.881407483E-02 9.051423571E-05 5.594162507E-01 0.000000000E+00 
00L6 33422000 319.77 36.258 3.753586449E-02 1.808442617E-04 3.841427687E-06 1.884151463E-02 8.972318922E-05 5.659023620E-01 0.000000000E+00 
00L7 33444000 319.78 36.257 3.753998702E-02 1.812767338E-04 1.078101205E-06 1.874647666E-02 9.094679915E-05 1.584248650E-01 0.000000000E+00 
00L8 33466000 319.8 36.255 3.764500586E-02 1.818962032E-04 1.119114010E-06 1.879109859E-02 9.141938583E-05 1.634343461E-01 0.000000000E+00 
00L9 33486000 319.82 36.252 3.762251753E-02 1.818907064E-04 1.142992796E-06 1.882702261E-02 9.135065110E-05 1.670264038E-01 0.000000000E+00 
0L10 33508000 319.84 36.25 3.757429076E-02 1.821209817E-04 4.113855657E-06 1.865635328E-02 9.154487557E-05 6.011713500E-01 0.000000000E+00 
0L11 33528000 319.86 36.248 3.757602687E-02 1.812848177E-04 3.576636394E-06 1.892924136E-02 8.952584799E-05 5.250522206E-01 0.000000000E+00 
0L12 33548000 319.88 36.245 3.769486349E-02 1.815171689E-04 3.811639761E-06 1.886396659E-02 9.083845417E-05 5.570728135E-01 0.000000000E+00 
0L13 33570000 319.9 36.243 3.780418800E-02 1.825250348E-04 3.690855105E-06 1.890247089E-02 9.045823690E-05 5.348902011E-01 0.000000000E+00 
0L14 33590000 319.92 36.241 3.770559771E-02 1.823086126E-04 4.042726367E-06 1.871513549E-02 9.177914206E-05 5.881137473E-01 0.000000000E+00 
0L15 33612000 319.93 36.24 3.771746014E-02 1.815009868E-04 3.419580175E-06 1.906557877E-02 9.014503105E-05 4.995182501E-01 0.000000000E+00 
0L16 33634000 319.94 36.239 3.770242737E-02 1.820145276E-04 1.161290443E-06 1.886228492E-02 9.110190963E-05 1.692253757E-01 0.000000000E+00 
0L17 33654000 319.96 36.236 3.780354799E-02 1.829466636E-04 1.149835148E-06 1.886229977E-02 9.169002148E-05 1.662564582E-01 0.000000000E+00 
0L18 33674000 319.97 36.235 3.779966101E-02 1.833240765E-04 1.191501181E-06 1.885999128E-02 9.180316347E-05 1.719440161E-01 0.000000000E+00 
0L19 33696000 319.98 36.234 3.768517892E-02 1.826442582E-04 1.211162466E-06 1.899829388E-02 9.060545732E-05 1.759647992E-01 0.000000000E+00 
0L20 33716000 319.98 36.234 3.776693546E-02 1.823421172E-04 3.441581695E-06 1.905790540E-02 9.061907930E-05 4.997575271E-01 0.000000000E+00 
0L21 33738000 319.99 36.233 3.773021520E-02 1.826939973E-04 1.197486905E-06 1.884296895E-02 9.174816826E-05 1.737229568E-01 0.000000000E+00 
0L22 33760000 320 36.232 3.787928463E-02 1.832131559E-04 1.191199067E-06 1.889352386E-02 9.172354793E-05 1.716429304E-01 0.000000000E+00 
0L23 33780000 320 36.232 3.785319771E-02 1.833904935E-04 1.234994299E-06 1.891854884E-02 9.206804840E-05 1.779039375E-01 0.000000000E+00 
0L24 33800000 320.01 36.231 3.794682260E-02 1.824022635E-04 3.004648163E-06 1.926762051E-02 9.001773464E-05 4.340981990E-01 0.000000000E+00 
0L25 33822000 320 36.232 3.788455947E-02 1.830499541E-04 1.232167374E-06 1.893610453E-02 9.122506493E-05 1.776797111E-01 0.000000000E+00 
0L26 33842000 320.01 36.231 3.793682286E-02 1.830237563E-04 3.473047689E-06 1.898948891E-02 9.105405083E-05 5.001984315E-01 0.000000000E+00 
0L27 33864000 320.01 36.231 3.788269106E-02 1.839001195E-04 3.628456235E-06 1.896509327E-02 9.198357421E-05 5.208336742E-01 0.000000000E+00 
0L28 33886000 320.01 36.231 3.786475171E-02 1.834859955E-04 1.290839538E-06 1.904713875E-02 9.218110336E-05 1.857950859E-01 0.000000000E+00 
0L29 33906000 320.02 36.23 3.782038416E-02 1.834126958E-04 1.261317418E-06 1.899740257E-02 9.207879876E-05 1.818314756E-01 0.000000000E+00 
0L30 33928000 320.02 36.23 3.789459837E-02 1.835267333E-04 3.821168775E-06 1.887117982E-02 9.227898555E-05 5.494391192E-01 0.000000000E+00 
0L31 33948000 320.02 36.23 3.807587123E-02 1.835967368E-04 3.382451550E-06 1.907230384E-02 9.089920296E-05 4.838567202E-01 0.000000000E+00 
0L32 33970000 320.02 36.23 3.813938225E-02 1.837261585E-04 1.308514231E-06 1.905482858E-02 9.147897448E-05 1.867384722E-01 0.000000000E+00 
0L33 33990000 320.02 36.23 3.809110780E-02 1.837142086E-04 3.476131868E-06 1.900699301E-02 9.198551446E-05 4.967408700E-01 0.000000000E+00 
0L34 34012000 320.02 36.23 3.808196893E-02 1.836514396E-04 3.343364671E-06 1.909629542E-02 9.092754920E-05 4.780463623E-01 0.000000000E+00 
