N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe
1.000000E+10 3.162E+16 305 1.800E-4 2.704450E-1 2.498850E+1 4.672990E-1 7.909090E+1
1.468000E+10 3.162E+16 305 1.800E-4 2.699953E-1 2.493920E+1 4.671760E-1 7.908730E+1
2.154000E+10 3.162E+16 305 1.800E-4 2.693404E-1 2.486750E+1 4.669960E-1 7.908210E+1
3.162000E+10 3.162E+16 305 1.800E-4 2.683900E-1 2.476360E+1 4.667370E-1 7.907460E+1
4.642000E+10 3.162E+16 305 1.800E-4 2.670180E-1 2.461390E+1 4.663630E-1 7.906370E+1
6.813000E+10 3.162E+16 305 1.800E-4 2.650517E-1 2.439990E+1 4.658300E-1 7.904810E+1
1.000000E+11 3.162E+16 305 1.800E-4 2.622639E-1 2.409760E+1 4.650800E-1 7.902590E+1
1.468000E+11 3.162E+16 305 1.800E-4 2.583692E-1 2.367730E+1 4.640400E-1 7.899450E+1
2.154000E+11 3.162E+16 305 1.800E-4 2.530390E-1 2.310560E+1 4.626310E-1 7.895070E+1
3.162000E+11 3.162E+16 305 1.800E-4 2.459417E-1 2.234990E+1 4.607690E-1 7.889000E+1
4.642000E+11 3.162E+16 305 1.800E-4 2.368213E-1 2.138700E+1 4.582930E-1 7.882190E+1
6.813000E+11 3.162E+16 305 1.800E-4 2.256019E-1 2.020210E+1 4.552310E-1 7.868340E+1
1.000000E+12 3.162E+16 305 1.800E-4 2.124759E-1 1.884910E+1 4.516570E-1 7.856570E+1
1.468000E+12 3.162E+16 305 1.800E-4 1.979106E-1 1.736660E+1 4.474790E-1 7.843940E+1
2.154000E+12 3.162E+16 305 1.800E-4 1.825337E-1 1.581060E+1 4.428640E-1 7.823410E+1
3.162000E+12 3.162E+16 305 1.800E-4 1.669461E-1 1.426520E+1 4.378280E-1 7.806550E+1
4.642000E+12 3.162E+16 305 1.800E-4 1.515768E-1 1.275030E+1 4.324040E-1 7.781430E+1
6.813000E+12 3.162E+16 305 1.800E-4 1.366624E-1 1.130860E+1 4.265410E-1 7.759950E+1
1.000000E+13 3.162E+16 305 1.800E-4 1.223264E-1 9.933600E+0 4.203340E-1 7.727760E+1
1.468000E+13 3.162E+16 305 1.800E-4 1.086689E-1 8.643800E+0 4.135450E-1 7.693780E+1
2.154000E+13 3.162E+16 305 1.800E-4 9.580439E-2 7.454400E+0 4.063410E-1 7.659400E+1
3.162000E+13 3.162E+16 305 1.800E-4 8.384902E-2 6.361900E+0 3.987140E-1 7.611830E+1
4.642000E+13 3.162E+16 305 1.800E-4 7.289475E-2 5.378600E+0 3.906030E-1 7.556150E+1
6.813000E+13 3.162E+16 305 1.800E-4 6.299374E-2 4.506100E+0 3.819500E-1 7.491240E+1
1.000000E+14 3.162E+16 305 1.800E-4 5.415620E-2 3.741400E+0 3.727880E-1 7.412840E+1
