x N
1.2325318E+0 1.6750489E+21
1.2230919E+0 1.7356471E+21
1.2142452E+0 1.8313736E+21
1.2056322E+0 1.8530648E+21
1.1968638E+0 1.8331297E+21
1.1879331E+0 1.8575147E+21
1.1792689E+0 1.9063472E+21
1.1706614E+0 1.9026474E+21
1.1618343E+0 1.8638914E+21
1.1527286E+0 1.8739082E+21
1.1438605E+0 1.9135137E+21
1.1349885E+0 1.9065658E+21
1.1259150E+0 1.8781071E+21
1.1166241E+0 1.8809523E+21
1.1074284E+0 1.9094643E+21
1.0982618E+0 1.9038752E+21
1.0888562E+0 1.8847617E+21
1.0793403E+0 1.8756996E+21
1.0696753E+0 1.8950148E+21
1.0601863E+0 1.8846082E+21
1.0502373E+0 1.8804998E+21
1.0405278E+0 1.8858733E+21
1.0304462E+0 1.8867811E+21
1.0205580E+0 1.8821176E+21
1.0102267E+0 1.8777620E+21
1.0000908E+0 1.8744704E+21
9.8950907E-1 1.8729445E+21
9.7914153E-1 1.8743881E+21
9.6834740E-1 1.8276247E+21
9.5719721E-1 1.8180576E+21
9.4603459E-1 1.8276903E+21
