T d154 d184 d214 d244
d 150 180 210 240
290 1.254100000E-05 1.175000000E-05 1.130500000E-05 1.104800000E-05
295 1.113200000E-05 1.045400000E-05 1.004200000E-05 9.798000000E-06
300 9.895000000E-06 9.302000000E-06 8.963000000E-06 8.768000000E-06
305 8.803000000E-06 8.375000000E-06 8.127000000E-06 8.020000000E-06
310 8.027000000E-06 7.796000000E-06 7.755000000E-06 7.820000000E-06
315 7.476000000E-06 7.659000000E-06 7.951000000E-06 8.328000000E-06
320 6.937000000E-06 7.912000000E-06 8.868000000E-06 9.838000000E-06
325 5.899000000E-06 8.266000000E-06 1.042100000E-05 1.238600000E-05
330 3.532000000E-06 7.969000000E-06 1.182300000E-05 1.520800000E-05
335 7.433000000E-06 6.674000000E-06 6.264000000E-06 6.011000000E-06
340 8.060000000E-06 7.096000000E-06 6.571000000E-06 6.262000000E-06
