T d154 d184 d214 d244
d 150 180 210 240
290 1.462060000E-04 1.191830000E-04 9.906700000E-05 8.601800000E-05
295 1.312170000E-04 1.093210000E-04 9.056900000E-05 7.885800000E-05
300 1.187560000E-04 1.010710000E-04 8.537900000E-05 7.480100000E-05
305 1.071120000E-04 8.996800000E-05 8.069000000E-05 7.162100000E-05
310 9.514100000E-05 8.160000000E-05 7.289300000E-05 6.699900000E-05
315 7.348900000E-05 6.310600000E-05 5.626400000E-05 5.168900000E-05
320 2.486300000E-05 1.750700000E-05 1.249500000E-05 9.205000000E-06
325 -6.675600000E-05 7.036500000E-05 5.614200000E-05 4.639700000E-05
330 9.556000000E-05 7.437900000E-05 6.041200000E-05 5.070100000E-05
335 1.130670000E-04 9.018400000E-05 7.485300000E-05 6.369400000E-05
340 1.518150000E-04 1.233590000E-04 1.038040000E-04 8.934400000E-05
