T d154 d184 d214 d244
d 150 180 210 240
290 1.344619000E-03 1.070895000E-03 8.880160000E-04 7.594160000E-04
295 1.211555000E-03 9.754510000E-04 8.201070000E-04 7.107390000E-04
300 1.103435000E-03 9.040020000E-04 7.751490000E-04 6.848150000E-04
305 1.003299000E-03 8.411410000E-04 7.368140000E-04 6.635510000E-04
310 8.973580000E-04 7.669510000E-04 6.804130000E-04 6.191300000E-04
315 6.928340000E-04 5.859570000E-04 5.099080000E-04 4.524280000E-04
320 2.194910000E-04 1.296840000E-04 5.871300000E-05 1.320000000E-07
325 8.456780000E-04 6.400080000E-04 5.068420000E-04 4.150600000E-04
330 8.882900000E-04 6.938190000E-04 5.648370000E-04 4.748080000E-04
335 1.069449000E-03 8.623630000E-04 7.230860000E-04 6.215770000E-04
340 1.452823000E-03 1.198993000E-03 1.024091000E-03 8.947230000E-04
