T d154 d184 d214 d244
d 150 180 210 240
290 1.024080000E-04 8.356400000E-05 7.011100000E-05 6.163800000E-05
295 9.130000000E-05 7.639800000E-05 6.384300000E-05 5.597000000E-05
300 8.251500000E-05 7.014200000E-05 5.984900000E-05 5.280700000E-05
305 7.433500000E-05 6.272600000E-05 5.649400000E-05 5.040800000E-05
310 6.603700000E-05 5.694700000E-05 5.118900000E-05 4.736700000E-05
315 5.134000000E-05 4.458100000E-05 4.033600000E-05 3.772300000E-05
320 1.853900000E-05 1.421700000E-05 1.167100000E-05 1.050600000E-05
325 -4.399400000E-05 -4.458000000E-05 3.959500000E-05 3.296800000E-05
330 6.596700000E-05 5.147700000E-05 4.192700000E-05 3.529400000E-05
335 7.736000000E-05 6.164500000E-05 5.111300000E-05 4.345300000E-05
340 1.031690000E-04 8.355800000E-05 7.006800000E-05 6.009900000E-05
