0.314  1.0050E-0005
0.323  3.9196E-0005
0.333  7.4372E-0005
0.343  1.1658E-0004
0.353  1.6884E-0004
0.363  2.3417E-0004
0.374  3.1658E-0004
0.383  4.2211E-0004
0.390  5.5779E-0004
0.402  7.2462E-0004
0.414  9.4975E-0004
0.426  1.2432E-0003
0.438  1.6101E-0003
0.449  2.0744E-0003
0.460  2.6553E-0003
0.471  3.3638E-0003
0.483  4.2020E-0003
0.494  5.1642E-0003
0.507  6.3383E-0003
0.520  7.6318E-0003
0.532  9.0547E-0003
0.545  1.0637E-0002
0.558  1.2388E-0002
0.572  1.4209E-0002
0.585  1.6149E-0002
0.599  1.8229E-0002
0.614  2.0388E-0002
0.628  2.2617E-0002
0.642  2.5045E-0002
