T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.252445179E+00 1.220688797E+00 3.175638200E-02 1.252123569E+00 1.220486535E+00 3.163703400E-02 3.216100000E-04 2.022620000E-04
295 1.253343080E+00 1.222235358E+00 3.110772200E-02 1.253061329E+00 1.222043919E+00 3.101741000E-02 2.817510000E-04 1.914390000E-04
300 1.254874635E+00 1.224149047E+00 3.072558800E-02 1.254623765E+00 1.223963669E+00 3.066009600E-02 2.508700000E-04 1.853780000E-04
305 1.256269778E+00 1.226060396E+00 3.020938200E-02 1.256039891E+00 1.225875929E+00 3.016396200E-02 2.298870000E-04 1.844670000E-04
310 1.258171276E+00 1.228393190E+00 2.977808600E-02 1.257951985E+00 1.228204762E+00 2.974722300E-02 2.192910000E-04 1.884280000E-04
315 1.259655239E+00 1.230701890E+00 2.895334900E-02 1.259436971E+00 1.230505587E+00 2.893138400E-02 2.182680000E-04 1.963030000E-04
320 1.259897213E+00 1.232259940E+00 2.763727300E-02 1.259672258E+00 1.232044905E+00 2.762735300E-02 2.249550000E-04 2.150350000E-04
325 1.258022049E+00 1.233795754E+00 2.422629500E-02 1.257785598E+00 1.233550823E+00 2.423477500E-02 2.364510000E-04 2.449310000E-04
330 1.250868635E+00 1.234443000E+00 1.642563500E-02 1.250622680E+00 1.234160153E+00 1.646252700E-02 2.459550000E-04 2.828470000E-04
335 1.238444988E+00 1.233694938E+00 4.750050000E-03 1.238201265E+00 1.233369672E+00 4.831593000E-03 2.437230000E-04 3.252660000E-04
340 1.215118540E+00 1.231682942E+00 -1.656440200E-02 1.214906787E+00 1.231307169E+00 -1.640038200E-02 2.117530000E-04 3.757730000E-04
