T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.271346061E+00 1.214299967E+00 5.704609400E-02 1.265935277E+00 1.213039584E+00 5.289569300E-02 5.410784000E-03 1.260383000E-03
295 1.272480410E+00 1.217746548E+00 5.473386200E-02 1.267680450E+00 1.216428978E+00 5.125147200E-02 4.799960000E-03 1.317570000E-03
300 1.274467873E+00 1.219710223E+00 5.475765000E-02 1.270130346E+00 1.218320660E+00 5.180968600E-02 4.337527000E-03 1.389563000E-03
305 1.277058912E+00 1.223681978E+00 5.337693400E-02 1.273011913E+00 1.222055869E+00 5.095604400E-02 4.046999000E-03 1.626109000E-03
310 1.279933955E+00 1.224902626E+00 5.503132900E-02 1.275990303E+00 1.223063400E+00 5.292690300E-02 3.943652000E-03 1.839226000E-03
315 1.282939544E+00 1.228663293E+00 5.427625100E-02 1.278907401E+00 1.226470779E+00 5.243662200E-02 4.032143000E-03 2.192514000E-03
320 1.285683556E+00 1.227350437E+00 5.833311900E-02 1.281371502E+00 1.224765454E+00 5.660604800E-02 4.312054000E-03 2.584983000E-03
325 1.287503013E+00 1.232507194E+00 5.499581900E-02 1.282729470E+00 1.229321803E+00 5.340766700E-02 4.773543000E-03 3.185391000E-03
330 1.288151553E+00 1.225970542E+00 6.218101100E-02 1.282754088E+00 1.222329115E+00 6.042497300E-02 5.397465000E-03 3.641427000E-03
335 1.286774648E+00 1.233158907E+00 5.361574100E-02 1.280641418E+00 1.228659741E+00 5.198167700E-02 6.133230000E-03 4.499166000E-03
340 1.282444746E+00 1.221520658E+00 6.092408800E-02 1.275535050E+00 1.216539786E+00 5.899526400E-02 6.909696000E-03 4.980872000E-03
