X Y Yfit
-2.3199000E-3 -1.5810000E-4 -1.5979879E-4
1.7800000E-2 -1.5740000E-4 -1.5869530E-4
3.8100000E-2 -1.5700000E-4 -1.5756144E-4
5.8300000E-2 -1.5640000E-4 -1.5639358E-4
7.8400000E-2 -1.5550000E-4 -1.5515573E-4
9.8600000E-2 -1.5450000E-4 -1.5376506E-4
1.1880000E-1 -1.5310000E-4 -1.5209082E-4
1.3900000E-1 -1.5100000E-4 -1.4986907E-4
1.5910000E-1 -1.4760000E-4 -1.4661060E-4
1.7930000E-1 -1.4200000E-4 -1.4130568E-4
1.9940000E-1 -1.3220000E-4 -1.3213703E-4
2.1970000E-1 -1.1490000E-4 -1.1527879E-4
2.3970000E-1 -8.3500000E-5 -8.4309459E-5
2.5990000E-1 -2.4700000E-5 -2.5216780E-5
2.8010000E-1 8.6680000E-5 8.7430901E-5
3.0010000E-1 2.9790000E-4 2.9945681E-4
3.2020000E-1 6.9770000E-4 7.0237710E-4
3.4040000E-1 1.4520000E-3 1.4621647E-3
3.6050000E-1 2.8410000E-3 2.8509192E-3
3.8060000E-1 5.3000000E-3 5.3084597E-3
4.0070000E-1 9.3940000E-3 9.4218570E-3
4.2080000E-1 1.5750000E-2 1.5806840E-2
4.4060000E-1 2.4680000E-2 2.4736546E-2
