fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_335 001_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.843420373E-13 1.000000000E+20 1.047009650E+00 7.316013648E-15 7.000366230E-06 
001_335_SRH 001_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 7.074294599E-14 1.000000000E+20 1.085556663E+00 2.939551834E-15 1.566577299E-05 
002_335 002_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 2.132563200E-13 1.000000000E+20 1.055555121E+00 8.187185693E-15 8.685679633E-06 
002_335_SRH 002_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.013174482E-13 1.000000000E+20 1.086745024E+00 4.235859869E-15 1.591836790E-05 
003_335 003_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 2.531246188E-13 1.000000000E+20 1.063960479E+00 9.657165431E-15 1.039912495E-05 
003_335_SRH 003_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.436701504E-13 1.000000000E+20 1.088421282E+00 6.061358498E-15 1.627837135E-05 
004_335 004_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 3.070934536E-13 1.000000000E+20 1.072063012E+00 1.187260847E-14 1.210672813E-05 
004_335_SRH 004_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 2.010721143E-13 1.000000000E+20 1.090746173E+00 8.598085708E-15 1.678531226E-05 
005_335 005_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 3.783402721E-13 1.000000000E+20 1.079919985E+00 1.503644511E-14 1.381499392E-05 
005_335_SRH 005_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 2.767818887E-13 1.000000000E+20 1.093897398E+00 1.207244069E-14 1.748700382E-05 
006_335 006_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 4.696230587E-13 1.000000000E+20 1.087742429E+00 1.942125668E-14 1.557074776E-05 
006_335_SRH 006_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 3.735317180E-13 1.000000000E+20 1.098039865E+00 1.676810326E-14 1.843744142E-05 
007_335 007_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 5.829526115E-13 1.000000000E+20 1.095776045E+00 2.540239964E-14 1.744441188E-05 
007_335_SRH 007_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 4.931451327E-13 1.000000000E+20 1.103277114E+00 2.305960327E-14 1.969043283E-05 
008_335 008_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 7.197732972E-13 1.000000000E+20 1.104177432E+00 3.352582810E-14 1.951289256E-05 
008_335_SRH 008_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 6.367112105E-13 1.000000000E+20 1.109593178E+00 3.148288561E-14 2.129312755E-05 
009_335 009_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 8.818647756E-13 1.000000000E+20 1.112932925E+00 4.461899601E-14 2.184382128E-05 
009_335_SRH 009_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 8.055541197E-13 1.000000000E+20 1.116812670E+00 4.285172017E-14 2.328018826E-05 
010_335 010_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.072651014E-12 1.000000000E+20 1.121855324E+00 5.994319229E-14 2.449130781E-05 
010_335_SRH 010_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.002663333E-12 1.000000000E+20 1.124614499E+00 5.841615805E-14 2.567562476E-05 
011_335 011_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.298186949E-12 1.000000000E+20 1.130657731E+00 8.138722191E-14 2.750411031E-05 
011_335_SRH 011_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.233790947E-12 1.000000000E+20 1.132606901E+00 8.005994825E-14 2.850327059E-05 
012_335 012_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.567325549E-12 1.000000000E+20 1.139058286E+00 1.117237875E-13 3.094095276E-05 
012_335_SRH 012_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.507663311E-12 1.000000000E+20 1.140427396E+00 1.105570116E-13 3.180298890E-05 
013_335 013_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.891283708E-12 1.000000000E+20 1.146853661E+00 1.549798218E-13 3.488387213E-05 
013_335_SRH 013_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.835519917E-12 1.000000000E+20 1.147810715E+00 1.539395444E-13 3.564277831E-05 
014_335 014_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 2.283280420E-12 1.000000000E+20 1.153934573E+00 2.169951458E-13 3.944646741E-05 
014_335_SRH 014_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 2.230688532E-12 1.000000000E+20 1.154600884E+00 2.160540068E-13 4.012637598E-05 
015_335 015_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 2.758707389E-12 1.000000000E+20 1.160264465E+00 3.062612412E-13 4.477467110E-05 
