T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.220699056E+00 1.210433663E+00 1.026539300E-02 1.220693049E+00 1.210421913E+00 1.027113600E-02 6.007000000E-06 1.175000000E-05
295 1.217312697E+00 1.208822104E+00 8.490593000E-03 1.217307590E+00 1.208811650E+00 8.495940000E-03 5.107000000E-06 1.045400000E-05
300 1.211312193E+00 1.207493916E+00 3.818277000E-03 1.211307868E+00 1.207484614E+00 3.823254000E-03 4.325000000E-06 9.302000000E-06
305 1.199359316E+00 1.205675592E+00 -6.316276000E-03 1.199355700E+00 1.205667217E+00 -6.311517000E-03 3.616000000E-06 8.375000000E-06
310 1.175859788E+00 1.202048274E+00 -2.618848600E-02 1.175856913E+00 1.202040478E+00 -2.618356500E-02 2.875000000E-06 7.796000000E-06
315 1.132361222E+00 1.193341680E+00 -6.098045800E-02 1.132359349E+00 1.193334021E+00 -6.097467200E-02 1.873000000E-06 7.659000000E-06
320 1.059981601E+00 1.173269528E+00 -1.132879270E-01 1.059981279E+00 1.173261616E+00 -1.132803370E-01 3.220000000E-07 7.912000000E-06
325 1.023592475E+00 1.130979932E+00 -1.073874570E-01 1.023587066E+00 1.130971666E+00 -1.073846000E-01 5.409000000E-06 8.266000000E-06
330 1.024698104E+00 1.054114167E+00 -2.941606300E-02 1.024692318E+00 1.054106198E+00 -2.941388000E-02 5.786000000E-06 7.969000000E-06
335 1.027935898E+00 1.020458373E+00 7.477525000E-03 1.027929081E+00 1.020451699E+00 7.477382000E-03 6.817000000E-06 6.674000000E-06
340 1.033586930E+00 1.022301873E+00 1.128505700E-02 1.033578177E+00 1.022294777E+00 1.128340000E-02 8.753000000E-06 7.096000000E-06
