T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 TDD11 TDD111 d N_B
330 001_330 35.134 5.442380E-1 3.724927E+1 8.002730E+1 1.622350E+1 4.620370E-1 3.511303E+1 1.000000E+2 1.000000E+10 1.000000E+10 1.000000E+10 1.000000E+10 3.800E-4 3.162E+16
330 002_330 35.134 5.437730E-1 3.713659E+1 8.001610E+1 1.615840E+1 4.615640E-1 3.500788E+1 1.000000E+2 1.468000E+10 1.468000E+10 1.468000E+10 1.468000E+10 3.800E-4 3.162E+16
330 003_330 35.134 5.431340E-1 3.698087E+1 8.000060E+1 1.606860E+1 4.609240E-1 3.486168E+1 1.000000E+2 2.154000E+10 2.154000E+10 2.154000E+10 2.154000E+10 3.800E-4 3.162E+16
330 004_330 35.134 5.422770E-1 3.677073E+1 7.997960E+1 1.594790E+1 4.600860E-1 3.466281E+1 1.000000E+2 3.162000E+10 3.162000E+10 3.162000E+10 3.162000E+10 3.800E-4 3.162E+16
330 005_330 35.134 5.411630E-1 3.649572E+1 7.995170E+1 1.579060E+1 4.590300E-1 3.439987E+1 1.000000E+2 4.642000E+10 4.642000E+10 4.642000E+10 4.642000E+10 3.800E-4 3.162E+16
330 006_330 35.134 5.397530E-1 3.614908E+1 7.991720E+1 1.559310E+1 4.577570E-1 3.406418E+1 1.000000E+2 6.813000E+10 6.813000E+10 6.813000E+10 6.813000E+10 3.800E-4 3.162E+16
330 007_330 35.134 5.379920E-1 3.573056E+1 7.988180E+1 1.535550E+1 4.562950E-1 3.365255E+1 1.000000E+2 1.000000E+11 1.000000E+11 1.000000E+11 1.000000E+11 3.800E-4 3.162E+16
330 008_330 35.134 5.359600E-1 3.524721E+1 7.980080E+1 1.507530E+1 4.545550E-1 3.316485E+1 1.000000E+2 1.468000E+11 1.468000E+11 1.468000E+11 1.468000E+11 3.800E-4 3.162E+16
330 009_330 35.134 5.336810E-1 3.471108E+1 7.974040E+1 1.477160E+1 4.521130E-1 3.267246E+1 1.000000E+2 2.154000E+11 2.154000E+11 2.154000E+11 2.154000E+11 3.800E-4 3.162E+16
330 010_330 35.134 5.311680E-1 3.413414E+1 7.967230E+1 1.444540E+1 4.496110E-1 3.212862E+1 1.000000E+2 3.162000E+11 3.162000E+11 3.162000E+11 3.162000E+11 3.800E-4 3.162E+16
330 011_330 35.134 5.283440E-1 3.352390E+1 7.960480E+1 1.409970E+1 4.470950E-1 3.153624E+1 1.000000E+2 4.642000E+11 4.642000E+11 4.642000E+11 4.642000E+11 3.800E-4 3.162E+16
330 012_330 35.134 5.252360E-1 3.288208E+1 7.949210E+1 1.372900E+1 4.444220E-1 3.089176E+1 1.000000E+2 6.813000E+11 6.813000E+11 6.813000E+11 6.813000E+11 3.800E-4 3.162E+16
330 013_330 35.134 5.218880E-1 3.220664E+1 7.939540E+1 1.334500E+1 4.408900E-1 3.026828E+1 1.000000E+2 1.000000E+12 1.000000E+12 1.000000E+12 1.000000E+12 3.800E-4 3.162E+16
330 014_330 35.134 5.181950E-1 3.149451E+1 7.929970E+1 1.294190E+1 4.374850E-1 2.958257E+1 1.000000E+2 1.468000E+12 1.468000E+12 1.468000E+12 1.468000E+12 3.800E-4 3.162E+16
330 015_330 35.134 5.141860E-1 3.074325E+1 7.915500E+1 1.251260E+1 4.339270E-1 2.883581E+1 1.000000E+2 2.154000E+12 2.154000E+12 2.154000E+12 2.154000E+12 3.800E-4 3.162E+16
330 016_330 35.134 5.099450E-1 2.995141E+1 7.902470E+1 1.206990E+1 4.295790E-1 2.809705E+1 1.000000E+2 3.162000E+12 3.162000E+12 3.162000E+12 3.162000E+12 3.800E-4 3.162E+16
330 017_330 35.134 5.052920E-1 2.911845E+1 7.890300E+1 1.160920E+1 4.255990E-1 2.727744E+1 1.000000E+2 4.642000E+12 4.642000E+12 4.642000E+12 4.642000E+12 3.800E-4 3.162E+16
330 018_330 35.134 5.004660E-1 2.824469E+1 7.871100E+1 1.112620E+1 4.206790E-1 2.644817E+1 1.000000E+2 6.813000E+12 6.813000E+12 6.813000E+12 6.813000E+12 3.800E-4 3.162E+16
