0.0096  5.0880E-0006
0.0196  1.0647E-0005
0.0283  1.5474E-0005
0.0375  2.1695E-0005
0.0473  2.8817E-0005
0.0573  3.6681E-0005
0.0675  4.5405E-0005
0.0774  5.5098E-0005
0.0873  6.5628E-0005
0.0980  7.8492E-0005
0.1074  9.1055E-0005
0.1181  1.0714E-0004
0.1281  1.2402E-0004
0.1381  1.4302E-0004
0.1481  1.6442E-0004
0.1583  1.8955E-0004
0.1680  2.1518E-0004
0.1779  2.4553E-0004
0.1880  2.8010E-0004
0.1980  3.1879E-0004
0.2084  3.6372E-0004
0.2180  4.1075E-0004
0.2280  4.6603E-0004
0.2379  5.2834E-0004
0.2478  5.9970E-0004
0.2583  6.7910E-0004
0.2679  7.7055E-0004
0.2777  8.7307E-0004
0.2877  9.9166E-0004
0.2976  1.1273E-0003
0.3075  1.2831E-0003
0.3174  1.4650E-0003
0.3272  1.6680E-0003
0.3370  1.9052E-0003
0.3469  2.1816E-0003
0.3565  2.4972E-0003
0.3668  2.8871E-0003
0.3760  3.2871E-0003
0.3862  3.7662E-0003
0.3953  4.3234E-0003
0.4048  4.9403E-0003
0.4143  5.6368E-0003
0.4238  6.4229E-0003
0.4331  7.2985E-0003
0.4424  8.2537E-0003
0.4515  9.2786E-0003
0.4607  1.0403E-0002
0.4697  1.1607E-0002
0.4787  1.2881E-0002
0.4877  1.4264E-0002
0.4965  1.5687E-0002
0.5075  1.7597E-0002
0.5163  1.9179E-0002
