N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+17 335 1.500E-4 1.054666864E+00 1.099400185E+00
1.468000E+10 1.000E+17 335 1.500E-4 1.064131828E+00 1.100090070E+00
2.154000E+10 1.000E+17 335 1.500E-4 1.073110831E+00 1.101077995E+00
3.162000E+10 1.000E+17 335 1.500E-4 1.081334453E+00 1.102478060E+00
4.642000E+10 1.000E+17 335 1.500E-4 1.088805652E+00 1.104431709E+00
6.813000E+10 1.000E+17 335 1.500E-4 1.095747562E+00 1.107101292E+00
1.000000E+11 1.000E+17 335 1.500E-4 1.102497639E+00 1.110647647E+00
1.468000E+11 1.000E+17 335 1.500E-4 1.109388406E+00 1.115188657E+00
2.154000E+11 1.000E+17 335 1.500E-4 1.116642630E+00 1.120743754E+00
3.162000E+11 1.000E+17 335 1.500E-4 1.124302193E+00 1.127185626E+00
4.642000E+11 1.000E+17 335 1.500E-4 1.132216461E+00 1.134233142E+00
6.813000E+11 1.000E+17 335 1.500E-4 1.140104987E+00 1.141508937E+00
1.000000E+12 1.000E+17 335 1.500E-4 1.147665075E+00 1.148638749E+00
1.468000E+12 1.000E+17 335 1.500E-4 1.154664708E+00 1.155338174E+00
2.154000E+12 1.000E+17 335 1.500E-4 1.160978210E+00 1.161443070E+00
3.162000E+12 1.000E+17 335 1.500E-4 1.166569191E+00 1.166889426E+00
4.642000E+12 1.000E+17 335 1.500E-4 1.171455613E+00 1.171675713E+00
6.813000E+12 1.000E+17 335 1.500E-4 1.175682247E+00 1.175833080E+00
1.000000E+13 1.000E+17 335 1.500E-4 1.179459239E+00 1.179626353E+00
