T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 1.070895000E-03 1.488391000E-03 1.999487000E-03 2.501282000E-03 2.880612000E-03 3.272786000E-03 3.833277000E-03 4.611466000E-03 5.745596000E-03
295 9.754510000E-04 1.362385000E-03 1.905039000E-03 2.381841000E-03 2.873725000E-03 3.369295000E-03 4.054236000E-03 5.000400000E-03 6.351410000E-03
300 9.040020000E-04 1.304580000E-03 1.795636000E-03 2.354921000E-03 2.962790000E-03 3.597766000E-03 4.370988000E-03 5.548153000E-03 7.351809000E-03
305 8.411410000E-04 1.288811000E-03 1.813168000E-03 2.438583000E-03 3.102818000E-03 3.907820000E-03 4.995389000E-03 6.494164000E-03 8.600289000E-03
310 7.669510000E-04 1.308110000E-03 1.894471000E-03 2.609945000E-03 3.435215000E-03 4.463221000E-03 5.848185000E-03 7.755953000E-03 1.040079400E-02
315 5.859570000E-04 1.329496000E-03 2.020884000E-03 2.849364000E-03 3.901621000E-03 5.202467000E-03 6.863760000E-03 9.228457000E-03 1.262321700E-02
320 1.296840000E-04 1.303491000E-03 2.211759000E-03 3.217014000E-03 4.455402000E-03 6.064896000E-03 8.218256000E-03 1.112869400E-02 1.579934300E-02
325 6.400080000E-04 1.063985000E-03 2.390460000E-03 3.660902000E-03 5.190876000E-03 7.173533000E-03 9.814655000E-03 1.332785800E-02 1.925713400E-02
330 6.938190000E-04 3.338760000E-04 2.427391000E-03 4.117153000E-03 6.039191000E-03 8.464555000E-03 1.152024700E-02 1.611457600E-02 2.218463400E-02
335 8.623630000E-04 6.900750000E-04 2.066321000E-03 4.523228000E-03 6.908062000E-03 9.807389000E-03 1.352629500E-02 1.822843000E-02 2.426415200E-02
340 1.198993000E-03 7.543520000E-04 8.460080000E-04 4.621770000E-03 7.813296000E-03 1.132112000E-02 1.565296100E-02 2.099288400E-02 2.761472000E-02
