0.0105  6.0594E-0007
0.0205  1.2921E-0006
0.0307  2.0702E-0006
0.0408  2.9555E-0006
0.0507  3.9397E-0006
0.0610  5.0969E-0006
0.0709  6.4619E-0006
0.0809  7.8764E-0006
0.0909  9.6073E-0006
0.1007  1.1546E-0005
0.1107  1.3821E-0005
0.1209  1.6541E-0005
0.1308  1.9597E-0005
0.1409  2.3129E-0005
0.1516  2.7243E-0005
0.1610  3.2070E-0005
0.1710  3.7639E-0005
0.1810  4.4068E-0005
0.1911  5.1586E-0005
0.2010  6.1307E-0005
0.2109  7.1658E-0005
0.2211  8.4020E-0005
0.2311  9.8291E-0005
0.2417  1.1709E-0004
0.2513  1.3477E-0004
0.2613  1.5769E-0004
0.2713  1.8462E-0004
0.2814  2.1668E-0004
0.2913  2.5447E-0004
0.3013  2.9920E-0004
0.3111  3.5136E-0004
0.3213  4.1618E-0004
0.3310  4.9156E-0004
0.3410  5.8603E-0004
0.3511  7.0261E-0004
0.3610  8.4633E-0004
0.3713  1.0323E-0003
0.3812  1.2604E-0003
0.3911  1.5478E-0003
0.4014  1.9227E-0003
0.4109  2.3710E-0003
0.4219  3.0473E-0003
0.4318  3.7632E-0003
0.4421  4.6985E-0003
0.4515  5.7234E-0003
0.4610  6.9373E-0003
0.4718  8.5891E-0003
0.4818  1.0450E-0002
0.4916  1.2320E-0002
0.5010  1.4410E-0002
0.5106  1.6818E-0002
0.5216  1.9833E-0002
