N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.199554798E+00 1.197534904E+00 1.195581832E+00 1.193985818E+00
1.600000000E+01 1.253135593E+00 1.250511075E+00 1.248343028E+00 1.245526229E+00
1.700000000E+01 1.324805795E+00 1.321202279E+00 1.318306037E+00 1.317356996E+00
1.549996187E+01 1.228962498E+00 1.225437027E+00 1.223988723E+00 1.222663347E+00
1.649996187E+01 1.283400613E+00 1.280152852E+00 1.278113725E+00 1.276468963E+00
1.674996808E+01 1.302579218E+00 1.298230031E+00 1.296600384E+00 1.295152507E+00
1.624993176E+01 1.266988107E+00 1.264387904E+00 1.262271862E+00 1.260297961E+00
1.574996808E+01 1.240666283E+00 1.238157033E+00 1.235024610E+00 1.233863404E+00
1.524993176E+01 1.216913522E+00 1.213957261E+00 1.212138871E+00 1.210768912E+00
