N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.210059524E+00 1.210148754E+00 1.209819648E+00 1.209433831E+00
1.600000000E+01 1.264281324E+00 1.263738165E+00 1.263296845E+00 1.261889562E+00
1.700000000E+01 1.344605191E+00 1.343726326E+00 1.342834037E+00 1.343317311E+00
1.549996187E+01 1.237309659E+00 1.235494403E+00 1.235490300E+00 1.235379654E+00
1.649996187E+01 1.298798233E+00 1.298154472E+00 1.298136153E+00 1.298053618E+00
1.674996808E+01 1.320329145E+00 1.318762215E+00 1.319200326E+00 1.319306189E+00
1.624993176E+01 1.280124831E+00 1.279871873E+00 1.279636770E+00 1.279154027E+00
1.574996808E+01 1.250180876E+00 1.249530002E+00 1.247971189E+00 1.248109329E+00
1.524993176E+01 1.224992866E+00 1.223734217E+00 1.223332340E+00 1.223131435E+00
