N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.202692592E+00 1.201665763E+00 1.200593374E+00 1.199724254E+00
1.600000000E+01 1.255883893E+00 1.253958956E+00 1.252445179E+00 1.250222751E+00
1.700000000E+01 1.330347320E+00 1.327885779E+00 1.325934546E+00 1.325735747E+00
1.549996187E+01 1.231004014E+00 1.228047089E+00 1.227141023E+00 1.226322346E+00
1.649996187E+01 1.287409731E+00 1.285124363E+00 1.283933112E+00 1.283020063E+00
1.674996808E+01 1.307369984E+00 1.304113879E+00 1.303410047E+00 1.302735535E+00
1.624993176E+01 1.270304721E+00 1.268526399E+00 1.267155990E+00 1.265842373E+00
1.574996808E+01 1.242980196E+00 1.241081547E+00 1.238530950E+00 1.237906401E+00
1.524993176E+01 1.219006350E+00 1.216674009E+00 1.215442149E+00 1.214604636E+00
