T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 d N_B
290 001_290 39.98 5.103930E-1 3.687761E-1 8.086390E+1 3.044060E+1 4.365140E-1 3.486776E-1 5.000000E-1 1.000000E+10 1.000000E+10 2.300E-4 1.778E+15
290 002_290 39.98 5.095330E-1 3.680625E-1 8.077320E+1 3.029650E+1 4.353810E-1 3.479304E-1 5.000000E-1 1.468000E+10 1.468000E+10 2.300E-4 1.778E+15
290 003_290 39.98 5.082650E-1 3.670253E-1 8.065990E+1 3.009360E+1 4.337990E-1 3.468611E-1 5.000000E-1 2.154000E+10 2.154000E+10 2.300E-4 1.778E+15
290 004_290 39.98 5.064690E-1 3.655241E-1 8.051740E+1 2.981190E+1 4.316700E-1 3.453082E-1 5.000000E-1 3.162000E+10 3.162000E+10 2.300E-4 1.778E+15
290 005_290 39.98 5.039650E-1 3.633654E-1 8.035010E+1 2.942800E+1 4.288380E-1 3.431129E-1 5.000000E-1 4.642000E+10 4.642000E+10 2.300E-4 1.778E+15
290 006_290 39.98 5.005490E-1 3.602894E-1 8.017110E+1 2.891650E+1 4.252250E-1 3.400143E-1 5.000000E-1 6.813000E+10 6.813000E+10 2.300E-4 1.778E+15
290 007_290 39.98 4.959190E-1 3.559628E-1 8.002070E+1 2.825200E+1 4.207910E-1 3.357001E-1 5.000000E-1 1.000000E+11 1.000000E+11 2.300E-4 1.778E+15
290 008_290 39.98 4.902310E-1 3.499866E-1 7.987880E+1 2.741030E+1 4.155370E-1 3.298176E-1 5.000000E-1 1.468000E+11 1.468000E+11 2.300E-4 1.778E+15
290 009_290 39.98 4.834830E-1 3.419329E-1 7.976830E+1 2.637440E+1 4.096190E-1 3.219375E-1 5.000000E-1 2.154000E+11 2.154000E+11 2.300E-4 1.778E+15
290 010_290 39.98 4.761050E-1 3.314278E-1 7.965020E+1 2.513680E+1 4.031740E-1 3.117356E-1 5.000000E-1 3.162000E+11 3.162000E+11 2.300E-4 1.778E+15
290 011_290 39.98 4.684540E-1 3.182784E-1 7.950300E+1 2.370760E+1 3.964160E-1 2.990241E-1 5.000000E-1 4.642000E+11 4.642000E+11 2.300E-4 1.778E+15
290 012_290 39.98 4.607740E-1 3.026053E-1 7.932260E+1 2.212040E+1 3.895210E-1 2.839425E-1 5.000000E-1 6.813000E+11 6.813000E+11 2.300E-4 1.778E+15
290 013_290 39.98 4.531670E-1 2.848983E-1 7.912180E+1 2.043030E+1 3.826460E-1 2.669603E-1 5.000000E-1 1.000000E+12 1.000000E+12 2.300E-4 1.778E+15
290 014_290 39.98 4.457930E-1 2.659140E-1 7.889070E+1 1.870390E+1 3.758690E-1 2.488077E-1 5.000000E-1 1.468000E+12 1.468000E+12 2.300E-4 1.778E+15
290 015_290 39.98 4.386670E-1 2.464358E-1 7.862820E+1 1.700000E+1 3.692090E-1 2.302209E-1 5.000000E-1 2.154000E+12 2.154000E+12 2.300E-4 1.778E+15
290 016_290 39.98 4.316140E-1 2.270350E-1 7.835110E+1 1.535550E+1 3.626070E-1 2.117370E-1 5.000000E-1 3.162000E+12 3.162000E+12 2.300E-4 1.778E+15
290 017_290 39.98 4.245030E-1 2.079884E-1 7.805950E+1 1.378400E+1 3.559670E-1 1.936136E-1 5.000000E-1 4.642000E+12 4.642000E+12 2.300E-4 1.778E+15
290 018_290 39.98 4.173180E-1 1.893725E-1 7.772890E+1 1.228560E+1 3.491700E-1 1.759256E-1 5.000000E-1 6.813000E+12 6.813000E+12 2.300E-4 1.778E+15
290 019_290 39.98 4.099810E-1 1.712257E-1 7.734970E+1 1.085980E+1 3.421580E-1 1.586953E-1 5.000000E-1 1.000000E+13 1.000000E+13 2.300E-4 1.778E+15
290 020_290 39.98 4.022550E-1 1.536535E-1 7.694760E+1 9.512000E+0 3.348730E-1 1.420230E-1 5.000000E-1 1.468000E+13 1.468000E+13 2.300E-4 1.778E+15
290 021_290 39.98 3.942500E-1 1.368346E-1 7.648580E+1 8.252400E+0 3.272560E-1 1.260844E-1 5.000000E-1 2.154000E+13 2.154000E+13 2.300E-4 1.778E+15
290 022_290 39.98 3.859370E-1 1.209719E-1 7.594970E+1 7.091800E+0 3.192680E-1 1.110639E-1 5.000000E-1 3.162000E+13 3.162000E+13 2.300E-4 1.778E+15
290 023_290 39.98 3.772710E-1 1.062417E-1 7.532490E+1 6.038400E+0 3.108890E-1 9.711426E-2 5.000000E-1 4.642000E+13 4.642000E+13 2.300E-4 1.778E+15
290 024_290 39.98 3.681830E-1 9.276774E-2 7.459260E+1 5.095500E+0 3.020020E-1 8.436204E-2 5.000000E-1 6.813000E+13 6.813000E+13 2.300E-4 1.778E+15
290 025_290 39.98 3.585740E-1 8.061509E-2 7.373010E+1 4.262600E+0 2.925490E-1 7.285191E-2 5.000000E-1 1.000000E+14 1.000000E+14 2.300E-4 1.778E+15
